Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2014,MAY,STATE,,6,TOTAL,145030000
2014,MAY,STATE,42,6,TOTAL,35703000
2014,MAY,STATE,46,6,TOTAL,22019000
2014,MAY,STATE,50,6,TOTAL,10729000
2014,MAY,STATE,55,6,TOTAL,242099000
2014,NOV,STATE,6,6,TOTAL,204091000
2014,NOV,STATE,16,6,TOTAL,72351000
2014,NOV,STATE,17,6,TOTAL,6480000
2014,NOV,STATE,19,6,TOTAL,19369000
2014,NOV,STATE,27,6,TOTAL,55662000
2014,NOV,STATE,34,6,TOTAL,5163000
2014,NOV,STATE,35,6,TOTAL,63941000
2014,NOV,STATE,36,6,TOTAL,67062000
2014,NOV,STATE,39,6,TOTAL,16850000
2014,NOV,STATE,,6,TOTAL,142584000
2014,NOV,STATE,42,6,TOTAL,34469000
2014,NOV,STATE,46,6,TOTAL,23281000
2014,NOV,STATE,50,6,TOTAL,11403000
2014,NOV,STATE,55,6,TOTAL,242505000
2014,OCT,STATE,6,6,TOTAL,208755000
2014,OCT,STATE,16,6,TOTAL,75245000
2014,OCT,STATE,17,6,TOTAL,6915000
2014,OCT,STATE,19,6,TOTAL,21631000
2014,OCT,STATE,27,6,TOTAL,56462000
2014,OCT,STATE,34,6,TOTAL,4900000
2014,OCT,STATE,35,6,TOTAL,61219000
2014,OCT,STATE,36,6,TOTAL,72747000
2014,OCT,STATE,39,6,TOTAL,17831000
2014,OCT,STATE,,6,TOTAL,141248000
2014,OCT,STATE,42,6,TOTAL,31688000
2014,OCT,STATE,46,6,TOTAL,23223000
2014,OCT,STATE,50,6,TOTAL,10943000
2014,OCT,STATE,55,6,TOTAL,254985000
2014,SEP,STATE,6,6,TOTAL,198696000
2014,SEP,STATE,16,6,TOTAL,76763000
2014,SEP,STATE,17,6,TOTAL,6626000
2014,SEP,STATE,19,6,TOTAL,16812000
2014,SEP,STATE,27,6,TOTAL,54706000
2014,SEP,STATE,34,6,TOTAL,4467000
2014,SEP,STATE,35,6,TOTAL,58784000
2014,SEP,STATE,36,6,TOTAL,70120000
2014,SEP,STATE,39,6,TOTAL,16597000
2014,SEP,STATE,,6,TOTAL,133377000
2014,SEP,STATE,42,6,TOTAL,32341000
2014,SEP,STATE,46,6,TOTAL,21663000
2014,SEP,STATE,50,6,TOTAL,9739000
2014,SEP,STATE,55,6,TOTAL,242269000
2014,YEAR,STATE,6,6,TOTAL,2444260000
2014,YEAR,STATE,16,6,TOTAL,895189000
2014,YEAR,STATE,17,6,TOTAL,75157000
2014,YEAR,STATE,19,6,TOTAL,263627000
2014,YEAR,STATE,27,6,TOTAL,666537000
2014,YEAR,STATE,34,6,TOTAL,54239000
2014,YEAR,STATE,35,6,TOTAL,757990000
2014,YEAR,STATE,36,6,TOTAL,784663000
2014,YEAR,STATE,39,6,TOTAL,202350000
2014,YEAR,STATE,,6,TOTAL,1653551000
2014,YEAR,STATE,42,6,TOTAL,415246000
2014,YEAR,STATE,46,6,TOTAL,263618000
2014,YEAR,STATE,50,6,TOTAL,123534000
2014,YEAR,STATE,55,6,TOTAL,2912144000
2013,APR,STATE,6,6,TOTAL,191616000
2013,APR,STATE,16,6,TOTAL,71699000
2013,APR,STATE,17,6,TOTAL,5657000
2013,APR,STATE,19,6,TOTAL,23686000
2013,APR,STATE,27,6,TOTAL,55136000
2013,APR,STATE,35,6,TOTAL,62375000
2013,APR,STATE,36,6,TOTAL,62422000
2013,APR,STATE,39,6,TOTAL,16060000
2013,APR,STATE,,6,TOTAL,130235000
2013,APR,STATE,42,6,TOTAL,35684000
2013,APR,STATE,46,6,TOTAL,22104000
2013,APR,STATE,50,6,TOTAL,11185000
2013,APR,STATE,55,6,TOTAL,241926000
2013,AUG,STATE,6,6,TOTAL,191262000
2013,AUG,STATE,16,6,TOTAL,80123000
2013,AUG,STATE,17,6,TOTAL,5142000
2013,AUG,STATE,19,6,TOTAL,20940000
2013,AUG,STATE,27,6,TOTAL,54528000
2013,AUG,STATE,35,6,TOTAL,65751000
2013,AUG,STATE,36,6,TOTAL,64089000
2013,AUG,STATE,39,6,TOTAL,15929000
2013,AUG,STATE,,6,TOTAL,125586000
2013,AUG,STATE,42,6,TOTAL,33556000
2013,AUG,STATE,46,6,TOTAL,22137000
2013,AUG,STATE,50,6,TOTAL,11154000
2013,AUG,STATE,55,6,TOTAL,241472000
2013,DEC,STATE,6,6,TOTAL,206055000
2013,DEC,STATE,16,6,TOTAL,77101000
2013,DEC,STATE,17,6,TOTAL,5889000
2013,DEC,STATE,19,6,TOTAL,23429000
2013,DEC,STATE,27,6,TOTAL,60315000
2013,DEC,STATE,35,6,TOTAL,65898000
2013,DEC,STATE,36,6,TOTAL,74145000
2013,DEC,STATE,39,6,TOTAL,17102000
2013,DEC,STATE,,6,TOTAL,130685000
2013,DEC,STATE,42,6,TOTAL,37662000
2013,DEC,STATE,46,6,TOTAL,22087000
2013,DEC,STATE,50,6,TOTAL,10409000
2013,DEC,STATE,55,6,TOTAL,248537000
2013,FEB,STATE,6,6,TOTAL,175152000
2013,FEB,STATE,16,6,TOTAL,63868000
2013,FEB,STATE,17,6,TOTAL,4612000
2013,FEB,STATE,19,6,TOTAL,21842000
2013,FEB,STATE,27,6,TOTAL,52428000
2013,FEB,STATE,35,6,TOTAL,57575000
2013,FEB,STATE,36,6,TOTAL,57937000
2013,FEB,STATE,39,6,TOTAL,15249000
2013,FEB,STATE,,6,TOTAL,119417000
2013,FEB,STATE,42,6,TOTAL,34697000
2013,FEB,STATE,46,6,TOTAL,20596000
2013,FEB,STATE,50,6,TOTAL,9990000
2013,FEB,STATE,55,6,TOTAL,215317000
2013,JAN,STATE,6,6,TOTAL,194977000
2013,JAN,STATE,16,6,TOTAL,73091000
2013,JAN,STATE,17,6,TOTAL,4832000
2013,JAN,STATE,19,6,TOTAL,23051000
2013,JAN,STATE,27,6,TOTAL,57114000
2013,JAN,STATE,35,6,TOTAL,63636000
2013,JAN,STATE,36,6,TOTAL,59300000
2013,JAN,STATE,39,6,TOTAL,17036000
2013,JAN,STATE,,6,TOTAL,130371000
2013,JAN,STATE,42,6,TOTAL,36740000
2013,JAN,STATE,46,6,TOTAL,22910000
2013,JAN,STATE,50,6,TOTAL,10358000
2013,JAN,STATE,55,6,TOTAL,238275000
2013,JUL,STATE,6,6,TOTAL,188617000
2013,JUL,STATE,16,6,TOTAL,73256000
2013,JUL,STATE,17,6,TOTAL,5393000
2013,JUL,STATE,19,6,TOTAL,21231000
2013,JUL,STATE,27,6,TOTAL,54014000
2013,JUL,STATE,35,6,TOTAL,63687000
2013,JUL,STATE,36,6,TOTAL,58996000
2013,JUL,STATE,39,6,TOTAL,16124000
2013,JUL,STATE,,6,TOTAL,110682000
2013,JUL,STATE,42,6,TOTAL,34175000
2013,JUL,STATE,46,6,TOTAL,22093000
2013,JUL,STATE,50,6,TOTAL,11058000
2013,JUL,STATE,55,6,TOTAL,234532000
2013,JUN,STATE,6,6,TOTAL,195177000
2013,JUN,STATE,16,6,TOTAL,73275000
2013,JUN,STATE,17,6,TOTAL,5600000
2013,JUN,STATE,19,6,TOTAL,21831000
2013,JUN,STATE,27,6,TOTAL,54241000
2013,JUN,STATE,35,6,TOTAL,59348000
2013,JUN,STATE,36,6,TOTAL,63557000
2013,JUN,STATE,39,6,TOTAL,14739000
2013,JUN,STATE,,6,TOTAL,129150000
2013,JUN,STATE,42,6,TOTAL,35274000
2013,JUN,STATE,46,6,TOTAL,21055000
2013,JUN,STATE,50,6,TOTAL,11472000
2013,JUN,STATE,55,6,TOTAL,227339000
2013,MAR,STATE,6,6,TOTAL,191253000
2013,MAR,STATE,16,6,TOTAL,75839000
2013,MAR,STATE,17,6,TOTAL,5676000
2013,MAR,STATE,19,6,TOTAL,23874000
2013,MAR,STATE,27,6,TOTAL,57422000
2013,MAR,STATE,35,6,TOTAL,62611000
2013,MAR,STATE,36,6,TOTAL,68740000
2013,MAR,STATE,39,6,TOTAL,16706000
2013,MAR,STATE,,6,TOTAL,131554000
2013,MAR,STATE,42,6,TOTAL,40255000
2013,MAR,STATE,46,6,TOTAL,22996000
2013,MAR,STATE,50,6,TOTAL,10663000
2013,MAR,STATE,55,6,TOTAL,246676000
2013,MAY,STATE,6,6,TOTAL,198450000
2013,MAY,STATE,16,6,TOTAL,69764000
2013,MAY,STATE,17,6,TOTAL,5874000
2013,MAY,STATE,19,6,TOTAL,23761000
2013,MAY,STATE,27,6,TOTAL,56399000
2013,MAY,STATE,35,6,TOTAL,64873000
2013,MAY,STATE,36,6,TOTAL,62091000
2013,MAY,STATE,39,6,TOTAL,17303000
2013,MAY,STATE,,6,TOTAL,134927000
2013,MAY,STATE,42,6,TOTAL,34243000
2013,MAY,STATE,46,6,TOTAL,22087000
2013,MAY,STATE,50,6,TOTAL,12220000
2013,MAY,STATE,55,6,TOTAL,241933000
2013,NOV,STATE,6,6,TOTAL,197288000
2013,NOV,STATE,16,6,TOTAL,69014000
2013,NOV,STATE,17,6,TOTAL,5582000
2013,NOV,STATE,19,6,TOTAL,22387000
2013,NOV,STATE,27,6,TOTAL,53454000
2013,NOV,STATE,35,6,TOTAL,62602000
2013,NOV,STATE,36,6,TOTAL,66411000
2013,NOV,STATE,39,6,TOTAL,17006000
2013,NOV,STATE,,6,TOTAL,126537000
2013,NOV,STATE,42,6,TOTAL,31946000
2013,NOV,STATE,46,6,TOTAL,21950000
2013,NOV,STATE,50,6,TOTAL,9536000
2013,NOV,STATE,55,6,TOTAL,238755000
2013,OCT,STATE,6,6,TOTAL,197353000
2013,OCT,STATE,16,6,TOTAL,71813000
2013,OCT,STATE,17,6,TOTAL,5643000
2013,OCT,STATE,19,6,TOTAL,21795000
2013,OCT,STATE,27,6,TOTAL,55235000
2013,OCT,STATE,35,6,TOTAL,66152000
2013,OCT,STATE,36,6,TOTAL,68296000
2013,OCT,STATE,39,6,TOTAL,17300000
2013,OCT,STATE,,6,TOTAL,133028000
2013,OCT,STATE,42,6,TOTAL,38649000
2013,OCT,STATE,46,6,TOTAL,22815000
2013,OCT,STATE,50,6,TOTAL,9514000
2013,OCT,STATE,55,6,TOTAL,247178000
2013,SEP,STATE,6,6,TOTAL,185695000
2013,SEP,STATE,16,6,TOTAL,72797000
2013,SEP,STATE,17,6,TOTAL,5234000
2013,SEP,STATE,19,6,TOTAL,19422000
2013,SEP,STATE,27,6,TOTAL,51007000
2013,SEP,STATE,35,6,TOTAL,56772000
2013,SEP,STATE,36,6,TOTAL,71371000
2013,SEP,STATE,39,6,TOTAL,15861000
2013,SEP,STATE,,6,TOTAL,121125000
2013,SEP,STATE,42,6,TOTAL,34104000
2013,SEP,STATE,46,6,TOTAL,22069000
2013,SEP,STATE,50,6,TOTAL,9787000
2013,SEP,STATE,55,6,TOTAL,233941000
2013,YEAR,STATE,6,6,TOTAL,2312895000
2013,YEAR,STATE,16,6,TOTAL,871640000
2013,YEAR,STATE,17,6,TOTAL,65134000
2013,YEAR,STATE,19,6,TOTAL,267249000
2013,YEAR,STATE,27,6,TOTAL,661293000
2013,YEAR,STATE,34,6,TOTAL, (D)
2013,YEAR,STATE,35,6,TOTAL,751280000
2013,YEAR,STATE,36,6,TOTAL,777355000
2013,YEAR,STATE,39,6,TOTAL,196415000
2013,YEAR,STATE,,6,TOTAL,1523297000
2013,YEAR,STATE,42,6,TOTAL,426985000
2013,YEAR,STATE,46,6,TOTAL,264899000
2013,YEAR,STATE,50,6,TOTAL,127346000
2013,YEAR,STATE,55,6,TOTAL,2855881000
2012,APR,STATE,6,6,TOTAL,189012000
2012,APR,STATE,16,6,TOTAL,70422000
2012,APR,STATE,17,6,TOTAL,5948000
2012,APR,STATE,19,6,TOTAL,22786000
2012,APR,STATE,27,6,TOTAL,53960000
2012,APR,STATE,35,6,TOTAL,63006000
2012,APR,STATE,36,6,TOTAL,57989000
2012,APR,STATE,39,6,TOTAL,16758000
2012,APR,STATE,,6,TOTAL,125193000
2012,APR,STATE,42,6,TOTAL,35439000
2012,APR,STATE,46,6,TOTAL,21424000
2012,APR,STATE,50,6,TOTAL,10369000
2012,APR,STATE,55,6,TOTAL,226219000
2012,AUG,STATE,6,6,TOTAL,179971000
2012,AUG,STATE,16,6,TOTAL,71191000
2012,AUG,STATE,17,6,TOTAL,6158000
2012,AUG,STATE,19,6,TOTAL,19993000
2012,AUG,STATE,27,6,TOTAL,50828000
2012,AUG,STATE,35,6,TOTAL,58379000
2012,AUG,STATE,36,6,TOTAL,62639000
2012,AUG,STATE,39,6,TOTAL,16429000
2012,AUG,STATE,,6,TOTAL,119403000
2012,AUG,STATE,42,6,TOTAL,33129000
2012,AUG,STATE,46,6,TOTAL,22101000
2012,AUG,STATE,50,6,TOTAL,11034000
2012,AUG,STATE,55,6,TOTAL,239994000
2012,DEC,STATE,6,6,TOTAL,194926000
2012,DEC,STATE,16,6,TOTAL,75529000
2012,DEC,STATE,17,6,TOTAL,6298000
2012,DEC,STATE,19,6,TOTAL,23382000
2012,DEC,STATE,27,6,TOTAL,57500000
2012,DEC,STATE,35,6,TOTAL,64216000
2012,DEC,STATE,36,6,TOTAL,67123000
2012,DEC,STATE,39,6,TOTAL,17004000
2012,DEC,STATE,,6,TOTAL,131116000
2012,DEC,STATE,42,6,TOTAL,35802000
2012,DEC,STATE,46,6,TOTAL,22662000
2012,DEC,STATE,50,6,TOTAL,11091000
2012,DEC,STATE,55,6,TOTAL,244541000
2012,FEB,STATE,6,6,TOTAL,184813000
2012,FEB,STATE,16,6,TOTAL,62688000
2012,FEB,STATE,17,6,TOTAL,4869000
2012,FEB,STATE,19,6,TOTAL,19480000
2012,FEB,STATE,27,6,TOTAL,51111000
2012,FEB,STATE,35,6,TOTAL,58926000
2012,FEB,STATE,36,6,TOTAL,57518000
2012,FEB,STATE,39,6,TOTAL,16155000
2012,FEB,STATE,,6,TOTAL,122006000
2012,FEB,STATE,42,6,TOTAL,33323000
2012,FEB,STATE,46,6,TOTAL,22489000
2012,FEB,STATE,50,6,TOTAL,10176000
2012,FEB,STATE,55,6,TOTAL,217001000
2012,JAN,STATE,6,6,TOTAL,196289000
2012,JAN,STATE,16,6,TOTAL,71332000
2012,JAN,STATE,17,6,TOTAL,4943000
2012,JAN,STATE,19,6,TOTAL,21042000
2012,JAN,STATE,27,6,TOTAL,52172000
2012,JAN,STATE,35,6,TOTAL,64702000
2012,JAN,STATE,36,6,TOTAL,61381000
2012,JAN,STATE,39,6,TOTAL,17738000
2012,JAN,STATE,,6,TOTAL,125527000
2012,JAN,STATE,42,6,TOTAL,35315000
2012,JAN,STATE,46,6,TOTAL,23696000
2012,JAN,STATE,50,6,TOTAL,10940000
2012,JAN,STATE,55,6,TOTAL,226696000
2012,JUL,STATE,6,6,TOTAL,185624000
2012,JUL,STATE,16,6,TOTAL,72928000
2012,JUL,STATE,17,6,TOTAL,5862000
2012,JUL,STATE,19,6,TOTAL,20041000
2012,JUL,STATE,27,6,TOTAL,48936000
2012,JUL,STATE,35,6,TOTAL,58034000
2012,JUL,STATE,36,6,TOTAL,59546000
2012,JUL,STATE,39,6,TOTAL,16130000
2012,JUL,STATE,,6,TOTAL,129432000
2012,JUL,STATE,42,6,TOTAL,31096000
2012,JUL,STATE,46,6,TOTAL,20430000
2012,JUL,STATE,50,6,TOTAL,10237000
2012,JUL,STATE,55,6,TOTAL,224342000
2012,JUN,STATE,6,6,TOTAL,183617000
2012,JUN,STATE,16,6,TOTAL,74723000
2012,JUN,STATE,17,6,TOTAL,6170000
2012,JUN,STATE,19,6,TOTAL,22249000
2012,JUN,STATE,27,6,TOTAL,51115000
2012,JUN,STATE,35,6,TOTAL,60475000
2012,JUN,STATE,36,6,TOTAL,62543000
2012,JUN,STATE,39,6,TOTAL,15037000
2012,JUN,STATE,,6,TOTAL,128217000
2012,JUN,STATE,42,6,TOTAL,35214000
2012,JUN,STATE,46,6,TOTAL,19831000
2012,JUN,STATE,50,6,TOTAL,10373000
2012,JUN,STATE,55,6,TOTAL,231684000
2012,MAR,STATE,6,6,TOTAL,199046000
2012,MAR,STATE,16,6,TOTAL,76139000
2012,MAR,STATE,17,6,TOTAL,5403000
2012,MAR,STATE,19,6,TOTAL,22243000
2012,MAR,STATE,27,6,TOTAL,55003000
2012,MAR,STATE,35,6,TOTAL,64058000
2012,MAR,STATE,36,6,TOTAL,70597000
2012,MAR,STATE,39,6,TOTAL,17667000
2012,MAR,STATE,,6,TOTAL,133544000
2012,MAR,STATE,42,6,TOTAL,35580000
2012,MAR,STATE,46,6,TOTAL,22667000
2012,MAR,STATE,50,6,TOTAL,10539000
2012,MAR,STATE,55,6,TOTAL,243160000
2012,MAY,STATE,6,6,TOTAL,194103000
2012,MAY,STATE,16,6,TOTAL,70789000
2012,MAY,STATE,17,6,TOTAL,6203000
2012,MAY,STATE,19,6,TOTAL,22889000
2012,MAY,STATE,27,6,TOTAL,54131000
2012,MAY,STATE,35,6,TOTAL,65655000
2012,MAY,STATE,36,6,TOTAL,57840000
2012,MAY,STATE,39,6,TOTAL,16284000
2012,MAY,STATE,,6,TOTAL,130737000
2012,MAY,STATE,42,6,TOTAL,35057000
2012,MAY,STATE,46,6,TOTAL,21477000
2012,MAY,STATE,50,6,TOTAL,9070000
2012,MAY,STATE,55,6,TOTAL,233958000
2012,NOV,STATE,6,6,TOTAL,185056000
2012,NOV,STATE,16,6,TOTAL,69927000
2012,NOV,STATE,17,6,TOTAL,5344000
2012,NOV,STATE,19,6,TOTAL,21565000
2012,NOV,STATE,27,6,TOTAL,52120000
2012,NOV,STATE,35,6,TOTAL,65008000
2012,NOV,STATE,36,6,TOTAL,64445000
2012,NOV,STATE,39,6,TOTAL,16468000
2012,NOV,STATE,,6,TOTAL,131628000
2012,NOV,STATE,42,6,TOTAL,32258000
2012,NOV,STATE,46,6,TOTAL,22723000
2012,NOV,STATE,50,6,TOTAL,12204000
2012,NOV,STATE,55,6,TOTAL,235505000
2012,OCT,STATE,6,6,TOTAL,184104000
2012,OCT,STATE,16,6,TOTAL,74512000
2012,OCT,STATE,17,6,TOTAL,6230000
2012,OCT,STATE,19,6,TOTAL,21608000
2012,OCT,STATE,27,6,TOTAL,51748000
2012,OCT,STATE,35,6,TOTAL,64605000
2012,OCT,STATE,36,6,TOTAL,67767000
2012,OCT,STATE,39,6,TOTAL,17461000
2012,OCT,STATE,,6,TOTAL,135771000
2012,OCT,STATE,42,6,TOTAL,32325000
2012,OCT,STATE,46,6,TOTAL,23718000
2012,OCT,STATE,50,6,TOTAL,11803000
2012,OCT,STATE,55,6,TOTAL,238730000
2012,SEP,STATE,6,6,TOTAL,170179000
2012,SEP,STATE,16,6,TOTAL,74316000
2012,SEP,STATE,17,6,TOTAL,5686000
2012,SEP,STATE,19,6,TOTAL,19363000
2012,SEP,STATE,27,6,TOTAL,47970000
2012,SEP,STATE,35,6,TOTAL,60816000
2012,SEP,STATE,36,6,TOTAL,61094000
2012,SEP,STATE,39,6,TOTAL,15777000
2012,SEP,STATE,,6,TOTAL,124402000
2012,SEP,STATE,42,6,TOTAL,30838000
2012,SEP,STATE,46,6,TOTAL,22080000
2012,SEP,STATE,50,6,TOTAL,9935000
2012,SEP,STATE,55,6,TOTAL,228135000
2012,YEAR,STATE,6,6,TOTAL,2246740000
2012,YEAR,STATE,16,6,TOTAL,864496000
2012,YEAR,STATE,17,6,TOTAL,69114000
2012,YEAR,STATE,19,6,TOTAL,256641000
2012,YEAR,STATE,27,6,TOTAL,626594000
2012,YEAR,STATE,35,6,TOTAL,747880000
2012,YEAR,STATE,36,6,TOTAL,750482000
2012,YEAR,STATE,39,6,TOTAL,198908000
2012,YEAR,STATE,,6,TOTAL,1536976000
2012,YEAR,STATE,42,6,TOTAL,405376000
2012,YEAR,STATE,46,6,TOTAL,265298000
2012,YEAR,STATE,50,6,TOTAL,127771000
2012,YEAR,STATE,55,6,TOTAL,2789965000
2011,APR,STATE,6,6,TOTAL,183716000
2011,APR,STATE,16,6,TOTAL,70699000
2011,APR,STATE,17,6,TOTAL,5735000
2011,APR,STATE,19,6,TOTAL,20579000
2011,APR,STATE,27,6,TOTAL,52544000
2011,APR,STATE,35,6,TOTAL,62895000
2011,APR,STATE,36,6,TOTAL,61358000
2011,APR,STATE,39,6,TOTAL,16577000
2011,APR,STATE,,6,TOTAL,123592000
2011,APR,STATE,42,6,TOTAL,35467000
2011,APR,STATE,46,6,TOTAL,22177000
2011,APR,STATE,50,6,TOTAL,10018000
2011,APR,STATE,55,6,TOTAL,217966000
2011,AUG,STATE,6,6,TOTAL,187175000
2011,AUG,STATE,16,6,TOTAL,68528000
2011,AUG,STATE,17,6,TOTAL,5842000
2011,AUG,STATE,19,6,TOTAL,18990000
2011,AUG,STATE,27,6,TOTAL,46663000
2011,AUG,STATE,35,6,TOTAL,56146000
2011,AUG,STATE,36,6,TOTAL,64194000
2011,AUG,STATE,39,6,TOTAL,17193000
2011,AUG,STATE,,6,TOTAL,111794000
2011,AUG,STATE,42,6,TOTAL,35659000
2011,AUG,STATE,46,6,TOTAL,22245000
2011,AUG,STATE,50,6,TOTAL,10650000
2011,AUG,STATE,55,6,TOTAL,216781000
2011,DEC,STATE,6,6,TOTAL,195627000
2011,DEC,STATE,16,6,TOTAL,75693000
2011,DEC,STATE,17,6,TOTAL,5039000
2011,DEC,STATE,19,6,TOTAL,22307000
2011,DEC,STATE,27,6,TOTAL,52107000
2011,DEC,STATE,35,6,TOTAL,64647000
2011,DEC,STATE,36,6,TOTAL,68299000
2011,DEC,STATE,39,6,TOTAL,16084000
2011,DEC,STATE,,6,TOTAL,130719000
2011,DEC,STATE,42,6,TOTAL,35006000
2011,DEC,STATE,46,6,TOTAL,23382000
2011,DEC,STATE,50,6,TOTAL,10114000
2011,DEC,STATE,55,6,TOTAL,231606000
2011,FEB,STATE,6,6,TOTAL,172256000
2011,FEB,STATE,16,6,TOTAL,61102000
2011,FEB,STATE,17,6,TOTAL,4777000
2011,FEB,STATE,19,6,TOTAL,18658000
2011,FEB,STATE,27,6,TOTAL,47635000
2011,FEB,STATE,35,6,TOTAL,58858000
2011,FEB,STATE,36,6,TOTAL,54528000
2011,FEB,STATE,39,6,TOTAL,15799000
2011,FEB,STATE,,6,TOTAL,110315000
2011,FEB,STATE,42,6,TOTAL,30961000
2011,FEB,STATE,46,6,TOTAL,20152000
2011,FEB,STATE,50,6,TOTAL,8735000
2011,FEB,STATE,55,6,TOTAL,200832000
2011,JAN,STATE,6,6,TOTAL,188939000
2011,JAN,STATE,16,6,TOTAL,68452000
2011,JAN,STATE,17,6,TOTAL,5868000
2011,JAN,STATE,19,6,TOTAL,20878000
2011,JAN,STATE,27,6,TOTAL,53688000
2011,JAN,STATE,35,6,TOTAL,68333000
2011,JAN,STATE,36,6,TOTAL,56300000
2011,JAN,STATE,39,6,TOTAL,17557000
2011,JAN,STATE,,6,TOTAL,119263000
2011,JAN,STATE,42,6,TOTAL,34604000
2011,JAN,STATE,46,6,TOTAL,23034000
2011,JAN,STATE,50,6,TOTAL,9936000
2011,JAN,STATE,55,6,TOTAL,216653000
2011,JUL,STATE,6,6,TOTAL,183285000
2011,JUL,STATE,16,6,TOTAL,70588000
2011,JUL,STATE,17,6,TOTAL,5450000
2011,JUL,STATE,19,6,TOTAL,18852000
2011,JUL,STATE,27,6,TOTAL,48439000
2011,JUL,STATE,35,6,TOTAL,60936000
2011,JUL,STATE,36,6,TOTAL,57140000
2011,JUL,STATE,39,6,TOTAL,15782000
2011,JUL,STATE,,6,TOTAL,123765000
2011,JUL,STATE,42,6,TOTAL,33224000
2011,JUL,STATE,46,6,TOTAL,21416000
2011,JUL,STATE,50,6,TOTAL,9806000
2011,JUL,STATE,55,6,TOTAL,206196000
2011,JUN,STATE,6,6,TOTAL,184970000
2011,JUN,STATE,16,6,TOTAL,73217000
2011,JUN,STATE,17,6,TOTAL,5971000
2011,JUN,STATE,19,6,TOTAL,20378000
2011,JUN,STATE,27,6,TOTAL,51671000
2011,JUN,STATE,35,6,TOTAL,62013000
2011,JUN,STATE,36,6,TOTAL,55652000
2011,JUN,STATE,39,6,TOTAL,17103000
2011,JUN,STATE,,6,TOTAL,127962000
2011,JUN,STATE,42,6,TOTAL,34602000
2011,JUN,STATE,46,6,TOTAL,22924000
2011,JUN,STATE,50,6,TOTAL,9906000
2011,JUN,STATE,55,6,TOTAL,222680000
2011,MAR,STATE,6,6,TOTAL,193074000
2011,MAR,STATE,16,6,TOTAL,73354000
2011,MAR,STATE,17,6,TOTAL,5331000
2011,MAR,STATE,19,6,TOTAL,21188000
2011,MAR,STATE,27,6,TOTAL,53528000
2011,MAR,STATE,35,6,TOTAL,65613000
2011,MAR,STATE,36,6,TOTAL,58306000
2011,MAR,STATE,39,6,TOTAL,18185000
2011,MAR,STATE,,6,TOTAL,126195000
2011,MAR,STATE,42,6,TOTAL,35272000
2011,MAR,STATE,46,6,TOTAL,22416000
2011,MAR,STATE,50,6,TOTAL,10408000
2011,MAR,STATE,55,6,TOTAL,229343000
2011,MAY,STATE,6,6,TOTAL,196889000
2011,MAY,STATE,16,6,TOTAL,70825000
2011,MAY,STATE,17,6,TOTAL,6165000
2011,MAY,STATE,19,6,TOTAL,20757000
2011,MAY,STATE,27,6,TOTAL,55346000
2011,MAY,STATE,35,6,TOTAL,63340000
2011,MAY,STATE,36,6,TOTAL,60242000
2011,MAY,STATE,39,6,TOTAL,17806000
2011,MAY,STATE,,6,TOTAL,126696000
2011,MAY,STATE,42,6,TOTAL,36975000
2011,MAY,STATE,46,6,TOTAL,23790000
2011,MAY,STATE,50,6,TOTAL,10188000
2011,MAY,STATE,55,6,TOTAL,223315000
2011,NOV,STATE,6,6,TOTAL,188747000
2011,NOV,STATE,16,6,TOTAL,69662000
2011,NOV,STATE,17,6,TOTAL,5212000
2011,NOV,STATE,19,6,TOTAL,19602000
2011,NOV,STATE,27,6,TOTAL,47024000
2011,NOV,STATE,35,6,TOTAL,63012000
2011,NOV,STATE,36,6,TOTAL,63633000
2011,NOV,STATE,39,6,TOTAL,16128000
2011,NOV,STATE,,6,TOTAL,127768000
2011,NOV,STATE,42,6,TOTAL,34951000
2011,NOV,STATE,46,6,TOTAL,23740000
2011,NOV,STATE,50,6,TOTAL,11052000
2011,NOV,STATE,55,6,TOTAL,225101000
2011,OCT,STATE,6,6,TOTAL,189393000
2011,OCT,STATE,16,6,TOTAL,70247000
2011,OCT,STATE,17,6,TOTAL,5291000
2011,OCT,STATE,19,6,TOTAL,20572000
2011,OCT,STATE,27,6,TOTAL,47740000
2011,OCT,STATE,35,6,TOTAL,61743000
2011,OCT,STATE,36,6,TOTAL,65008000
2011,OCT,STATE,39,6,TOTAL,17126000
2011,OCT,STATE,,6,TOTAL,131829000
2011,OCT,STATE,42,6,TOTAL,32604000
2011,OCT,STATE,46,6,TOTAL,23745000
2011,OCT,STATE,50,6,TOTAL,10766000
2011,OCT,STATE,55,6,TOTAL,223083000
2011,SEP,STATE,6,6,TOTAL,180980000
2011,SEP,STATE,16,6,TOTAL,69793000
2011,SEP,STATE,17,6,TOTAL,5154000
2011,SEP,STATE,19,6,TOTAL,18532000
2011,SEP,STATE,27,6,TOTAL,46729000
2011,SEP,STATE,35,6,TOTAL,56147000
2011,SEP,STATE,36,6,TOTAL,64279000
2011,SEP,STATE,39,6,TOTAL,16237000
2011,SEP,STATE,,6,TOTAL,122627000
2011,SEP,STATE,42,6,TOTAL,32569000
2011,SEP,STATE,46,6,TOTAL,22924000
2011,SEP,STATE,50,6,TOTAL,10417000
2011,SEP,STATE,55,6,TOTAL,221492000
2011,YEAR,STATE,6,6,TOTAL,2245051000
2011,YEAR,STATE,16,6,TOTAL,842160000
2011,YEAR,STATE,17,6,TOTAL,65835000
