Year,Geo_Level,State_ANSI,Commodity_ID,Quantity
1989,STATE,30,2,"63,00,000"
1989,STATE,31,2,"73,78,000"
1989,STATE,32,2,"8,10,000"
1989,STATE,33,2,"35,000"
1989,STATE,34,2,"5,75,000"
1989,STATE,35,2,"11,50,000"
1989,STATE,36,2,"55,46,000"
1989,STATE,37,2,"9,50,000"
1989,STATE,38,2,"1,73,60,000"
1989,STATE,39,2,"10,60,000"
1989,STATE,40,2,"5,85,000"
1989,STATE,41,2,"24,57,000"
1989,STATE,42,2,"15,99,000"
1989,STATE,44,2,"39,000"
1989,STATE,45,2,"2,85,000"
1989,STATE,46,2,"1,15,15,000"
1989,STATE,47,2,"6,25,000"
1989,STATE,48,2,"78,40,000"
1989,STATE,49,2,"20,68,000"
1989,STATE,50,2,"3,66,000"
1989,STATE,51,2,"4,60,000"
1989,STATE,53,2,"32,20,000"
1989,STATE,54,2,"14,08,000"
1989,STATE,55,2,"79,92,000"
1989,STATE,56,2,"19,27,000"
1988,STATE,1,2,"17,64,000"
1988,STATE,4,2,"39,20,000"
1988,STATE,5,2,"22,78,000"
1988,STATE,6,2,"2,40,00,000"
1988,STATE,8,2,"39,84,000"
1988,STATE,9,2,"92,000"
1988,STATE,10,2,"26,000"
1988,STATE,12,2,"2,52,00,000"
1988,STATE,13,2,"47,15,000"
1988,STATE,15,2,"16,11,000"
1988,STATE,16,2,"67,31,000"
1988,STATE,17,2,"19,32,000"
1988,STATE,18,2,"18,85,000"
1988,STATE,19,2,"63,21,000"
1988,STATE,20,2,"28,98,000"
1988,STATE,21,2,"4,80,000"
1988,STATE,22,2,"34,20,000"
1988,STATE,23,2,"3,64,000"
1988,STATE,24,2,"1,75,000"
1988,STATE,25,2,"2,70,000"
1988,STATE,26,2,"69,35,000"
1988,STATE,27,2,"2,06,40,000"
1988,STATE,28,2,"13,86,000"
1988,STATE,29,2,"24,00,000"
1988,STATE,30,2,"50,40,000"
1988,STATE,31,2,"1,08,48,000"
1988,STATE,32,2,"2,70,000"
1988,STATE,33,2,"34,000"
1988,STATE,34,2,"9,30,000"
1988,STATE,35,2,"11,97,000"
1988,STATE,36,2,"55,46,000"
1988,STATE,37,2,"9,66,000"
1988,STATE,38,2,"1,65,00,000"
1988,STATE,39,2,"24,00,000"
1988,STATE,40,2,"5,50,000"
1988,STATE,41,2,"31,20,000"
1988,STATE,42,2,"20,70,000"
1988,STATE,44,2,"39,000"
1988,STATE,45,2,"5,60,000"
1988,STATE,46,2,"1,81,30,000"
1988,STATE,47,2,"14,00,000"
1988,STATE,48,2,"94,24,000"
1988,STATE,49,2,"14,76,000"
1988,STATE,50,2,"3,57,000"
1988,STATE,51,2,"14,00,000"
1988,STATE,53,2,"30,55,000"
1988,STATE,54,2,"10,50,000"
1988,STATE,55,2,"1,00,98,000"
1988,STATE,56,2,"27,69,000"
1987,STATE,1,2,"16,10,000"
1987,STATE,4,2,"37,60,000"
1987,STATE,5,2,"20,01,000"
1987,STATE,6,2,"1,78,20,000"
1987,STATE,8,2,"32,12,000"
1987,STATE,9,2,"68,000"
1987,STATE,10,2,"29,000"
1987,STATE,12,2,"1,89,60,000"
1987,STATE,13,2,"45,60,000"
1987,STATE,15,2,"17,10,000"
1987,STATE,16,2,"72,00,000"
1987,STATE,17,2,"21,00,000"
1987,STATE,18,2,"14,50,000"
1987,STATE,19,2,"45,32,000"
1987,STATE,20,2,"23,46,000"
1987,STATE,21,2,"3,50,000"
1987,STATE,22,2,"26,25,000"
1987,STATE,23,2,"4,14,000"
1987,STATE,24,2,"2,45,000"
1987,STATE,25,2,"1,65,000"
1987,STATE,26,2,"63,24,000"
1987,STATE,27,2,"1,72,80,000"
1987,STATE,28,2,"11,40,000"
1987,STATE,29,2,"19,50,000"
1987,STATE,30,2,"96,90,000"
1987,STATE,31,2,"99,00,000"
1987,STATE,32,2,"3,30,000"
1987,STATE,33,2,"32,000"
1987,STATE,34,2,"8,50,000"
1987,STATE,35,2,"9,50,000"
1987,STATE,36,2,"39,60,000"
1987,STATE,37,2,"9,60,000"
1987,STATE,38,2,"3,30,00,000"
1987,STATE,39,2,"27,50,000"
1987,STATE,40,2,"7,00,000"
1987,STATE,41,2,"23,10,000"
1987,STATE,42,2,"18,72,000"
1987,STATE,44,2,"32,000"
1987,STATE,45,2,"5,10,000"
1987,STATE,46,2,"3,48,40,000"
1987,STATE,47,2,"19,25,000"
1987,STATE,48,2,"88,80,000"
1987,STATE,49,2,"16,80,000"
1987,STATE,50,2,"3,22,000"
1987,STATE,51,2,"12,00,000"
1987,STATE,53,2,"41,25,000"
1987,STATE,54,2,"8,61,000"
1987,STATE,55,2,"89,24,000"
1987,STATE,56,2,"28,86,000"
