Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Quantity
1962,NOV,STATE,51,5,TOTAL,"15,00,00,000"
1962,NOV,STATE,53,5,TOTAL,"14,90,00,000"
1962,NOV,STATE,54,5,TOTAL,"4,40,00,000"
1962,NOV,STATE,55,5,TOTAL,"1,32,00,00,000"
1962,NOV,STATE,56,5,TOTAL,"1,28,00,000"
1962,OCT,STATE,1,5,TOTAL,"7,70,00,000"
1962,OCT,STATE,2,5,TOTAL,"17,30,000"
1962,OCT,STATE,4,5,TOTAL,"4,10,00,000"
1962,OCT,STATE,5,5,TOTAL,"7,30,00,000"
1962,OCT,STATE,6,5,TOTAL,"68,70,00,000"
1962,OCT,STATE,8,5,TOTAL,"6,80,00,000"
1962,OCT,STATE,9,5,TOTAL,"6,00,00,000"
1962,OCT,STATE,10,5,TOTAL,"1,44,00,000"
1962,OCT,STATE,12,5,TOTAL,"10,80,00,000"
1962,OCT,STATE,13,5,TOTAL,"8,20,00,000"
1962,OCT,STATE,15,5,TOTAL,"1,12,00,000"
1962,OCT,STATE,16,5,TOTAL,"12,30,00,000"
1962,OCT,STATE,17,5,TOTAL,"32,20,00,000"
1962,OCT,STATE,18,5,TOTAL,"26,60,00,000"
1962,OCT,STATE,19,5,TOTAL,"45,70,00,000"
1962,OCT,STATE,20,5,TOTAL,"15,10,00,000"
1962,OCT,STATE,21,5,TOTAL,"22,30,00,000"
1962,OCT,STATE,22,5,TOTAL,"8,20,00,000"
1962,OCT,STATE,23,5,TOTAL,"5,70,00,000"
1962,OCT,STATE,24,5,TOTAL,"13,40,00,000"
1962,OCT,STATE,25,5,TOTAL,"6,70,00,000"
1962,OCT,STATE,26,5,TOTAL,"46,00,00,000"
1962,OCT,STATE,27,5,TOTAL,"61,80,00,000"
1962,OCT,STATE,28,5,TOTAL,"10,10,00,000"
1962,OCT,STATE,29,5,TOTAL,"27,60,00,000"
1962,OCT,STATE,30,5,TOTAL,"3,20,00,000"
1962,OCT,STATE,31,5,TOTAL,"14,40,00,000"
1962,OCT,STATE,32,5,TOTAL,"1,02,00,000"
1962,OCT,STATE,33,5,TOTAL,"3,30,00,000"
1962,OCT,STATE,34,5,TOTAL,"9,30,00,000"
1962,OCT,STATE,35,5,TOTAL,"2,20,00,000"
1962,OCT,STATE,36,5,TOTAL,"84,10,00,000"
1962,OCT,STATE,37,5,TOTAL,"12,80,00,000"
1962,OCT,STATE,38,5,TOTAL,"10,80,00,000"
1962,OCT,STATE,39,5,TOTAL,"45,20,00,000"
1962,OCT,STATE,40,5,TOTAL,"11,90,00,000"
1962,OCT,STATE,41,5,TOTAL,"8,50,00,000"
1962,OCT,STATE,42,5,TOTAL,"57,60,00,000"
1962,OCT,STATE,44,5,TOTAL,"90,00,000"
1962,OCT,STATE,45,5,TOTAL,"4,60,00,000"
1962,OCT,STATE,46,5,TOTAL,"9,60,00,000"
1962,OCT,STATE,47,5,TOTAL,"19,30,00,000"
1962,OCT,STATE,48,5,TOTAL,"25,10,00,000"
1962,OCT,STATE,49,5,TOTAL,"6,10,00,000"
1962,OCT,STATE,50,5,TOTAL,"15,80,00,000"
1962,OCT,STATE,51,5,TOTAL,"16,30,00,000"
1962,OCT,STATE,53,5,TOTAL,"15,30,00,000"
1962,OCT,STATE,54,5,TOTAL,"4,80,00,000"
1962,OCT,STATE,55,5,TOTAL,"1,38,70,00,000"
1962,OCT,STATE,56,5,TOTAL,"1,39,00,000"
1962,SEP,STATE,1,5,TOTAL,"7,50,00,000"
1962,SEP,STATE,2,5,TOTAL,"18,70,000"
1962,SEP,STATE,4,5,TOTAL,"3,80,00,000"
1962,SEP,STATE,5,5,TOTAL,"7,90,00,000"
1962,SEP,STATE,6,5,TOTAL,"67,90,00,000"
1962,SEP,STATE,8,5,TOTAL,"6,70,00,000"
1962,SEP,STATE,9,5,TOTAL,"5,80,00,000"
1962,SEP,STATE,10,5,TOTAL,"1,44,00,000"
1962,SEP,STATE,12,5,TOTAL,"9,90,00,000"
1962,SEP,STATE,13,5,TOTAL,"8,20,00,000"
1962,SEP,STATE,15,5,TOTAL,"1,05,00,000"
1962,SEP,STATE,16,5,TOTAL,"13,00,00,000"
1962,SEP,STATE,17,5,TOTAL,"32,80,00,000"
1962,SEP,STATE,18,5,TOTAL,"25,30,00,000"
1962,SEP,STATE,19,5,TOTAL,"46,30,00,000"
1962,SEP,STATE,20,5,TOTAL,"15,10,00,000"
1962,SEP,STATE,21,5,TOTAL,"23,80,00,000"
1962,SEP,STATE,22,5,TOTAL,"7,90,00,000"
1962,SEP,STATE,23,5,TOTAL,"5,90,00,000"
1962,SEP,STATE,24,5,TOTAL,"12,90,00,000"
1962,SEP,STATE,25,5,TOTAL,"6,50,00,000"
1962,SEP,STATE,26,5,TOTAL,"44,80,00,000"
1962,SEP,STATE,27,5,TOTAL,"55,50,00,000"
1962,SEP,STATE,28,5,TOTAL,"10,50,00,000"
1962,SEP,STATE,29,5,TOTAL,"28,10,00,000"
1962,SEP,STATE,30,5,TOTAL,"3,30,00,000"
1962,SEP,STATE,31,5,TOTAL,"14,80,00,000"
1962,SEP,STATE,32,5,TOTAL,"1,02,00,000"
1962,SEP,STATE,33,5,TOTAL,"3,40,00,000"
1962,SEP,STATE,34,5,TOTAL,"9,10,00,000"
1962,SEP,STATE,35,5,TOTAL,"2,10,00,000"
1962,SEP,STATE,36,5,TOTAL,"80,30,00,000"
1962,SEP,STATE,37,5,TOTAL,"12,70,00,000"
1962,SEP,STATE,38,5,TOTAL,"11,50,00,000"
1962,SEP,STATE,39,5,TOTAL,"43,30,00,000"
1962,SEP,STATE,40,5,TOTAL,"11,90,00,000"
1962,SEP,STATE,41,5,TOTAL,"8,90,00,000"
1962,SEP,STATE,42,5,TOTAL,"55,90,00,000"
1962,SEP,STATE,44,5,TOTAL,"88,00,000"
1962,SEP,STATE,45,5,TOTAL,"4,30,00,000"
1962,SEP,STATE,46,5,TOTAL,"10,00,00,000"
1962,SEP,STATE,47,5,TOTAL,"19,80,00,000"
1962,SEP,STATE,48,5,TOTAL,"24,60,00,000"
1962,SEP,STATE,49,5,TOTAL,"6,00,00,000"
1962,SEP,STATE,50,5,TOTAL,"15,60,00,000"
1962,SEP,STATE,51,5,TOTAL,"16,90,00,000"
1962,SEP,STATE,53,5,TOTAL,"16,20,00,000"
1962,SEP,STATE,54,5,TOTAL,"4,60,00,000"
1962,SEP,STATE,55,5,TOTAL,"1,30,10,00,000"
1962,SEP,STATE,56,5,TOTAL,"1,39,00,000"
1962,YEAR,STATE,1,5,TOTAL,"88,80,00,000"
1962,YEAR,STATE,2,5,TOTAL,"2,30,00,000"
1962,YEAR,STATE,4,5,TOTAL,"47,80,00,000"
1962,YEAR,STATE,5,5,TOTAL,"87,60,00,000"
1962,YEAR,STATE,6,5,TOTAL,"8,30,80,00,000"
1962,YEAR,STATE,8,5,TOTAL,"84,70,00,000"
1962,YEAR,STATE,9,5,TOTAL,"72,10,00,000"
1962,YEAR,STATE,10,5,TOTAL,"17,50,00,000"
1962,YEAR,STATE,12,5,TOTAL,"1,30,90,00,000"
1962,YEAR,STATE,13,5,TOTAL,"1,00,00,00,000"
1962,YEAR,STATE,15,5,TOTAL,"12,70,00,000"
1962,YEAR,STATE,16,5,TOTAL,"1,60,80,00,000"
1962,YEAR,STATE,17,5,TOTAL,"4,24,50,00,000"
1962,YEAR,STATE,18,5,TOTAL,"3,18,30,00,000"
1962,YEAR,STATE,19,5,TOTAL,"6,19,60,00,000"
1962,YEAR,STATE,20,5,TOTAL,"1,87,20,00,000"
1962,YEAR,STATE,21,5,TOTAL,"2,62,30,00,000"
1962,YEAR,STATE,22,5,TOTAL,"92,40,00,000"
1962,YEAR,STATE,23,5,TOTAL,"69,80,00,000"
1962,YEAR,STATE,24,5,TOTAL,"1,54,80,00,000"
1962,YEAR,STATE,25,5,TOTAL,"81,60,00,000"
1962,YEAR,STATE,26,5,TOTAL,"5,60,60,00,000"
1962,YEAR,STATE,27,5,TOTAL,"10,48,00,00,000"
1962,YEAR,STATE,28,5,TOTAL,"1,22,40,00,000"
1962,YEAR,STATE,29,5,TOTAL,"3,62,40,00,000"
1962,YEAR,STATE,30,5,TOTAL,"42,40,00,000"
1962,YEAR,STATE,31,5,TOTAL,"2,00,50,00,000"
1962,YEAR,STATE,32,5,TOTAL,"11,70,00,000"
1962,YEAR,STATE,33,5,TOTAL,"42,20,00,000"
1962,YEAR,STATE,34,5,TOTAL,"1,15,50,00,000"
1962,YEAR,STATE,35,5,TOTAL,"25,60,00,000"
1962,YEAR,STATE,36,5,TOTAL,"10,68,80,00,000"
1962,YEAR,STATE,37,5,TOTAL,"1,52,40,00,000"
1962,YEAR,STATE,38,5,TOTAL,"1,71,10,00,000"
1962,YEAR,STATE,39,5,TOTAL,"5,44,10,00,000"
1962,YEAR,STATE,40,5,TOTAL,"1,43,10,00,000"
1962,YEAR,STATE,41,5,TOTAL,"1,11,70,00,000"
1962,YEAR,STATE,42,5,TOTAL,"7,19,20,00,000"
1962,YEAR,STATE,44,5,TOTAL,"11,30,00,000"
1962,YEAR,STATE,45,5,TOTAL,"53,30,00,000"
1962,YEAR,STATE,46,5,TOTAL,"1,49,00,00,000"
1962,YEAR,STATE,47,5,TOTAL,"2,26,20,00,000"
1962,YEAR,STATE,48,5,TOTAL,"3,04,10,00,000"
1962,YEAR,STATE,49,5,TOTAL,"75,80,00,000"
1962,YEAR,STATE,50,5,TOTAL,"1,97,60,00,000"
1962,YEAR,STATE,51,5,TOTAL,"1,90,30,00,000"
1962,YEAR,STATE,53,5,TOTAL,"1,93,20,00,000"
1962,YEAR,STATE,54,5,TOTAL,"58,30,00,000"
1962,YEAR,STATE,55,5,TOTAL,"18,59,80,00,000"
1962,YEAR,STATE,56,5,TOTAL,"18,00,00,000"
1961,APR,STATE,1,5,TOTAL,"7,90,00,000"
1961,APR,STATE,2,5,TOTAL,"18,60,000"
1961,APR,STATE,4,5,TOTAL,"4,10,00,000"
1961,APR,STATE,5,5,TOTAL,"7,90,00,000"
1961,APR,STATE,6,5,TOTAL,"71,20,00,000"
1961,APR,STATE,8,5,TOTAL,"7,50,00,000"
1961,APR,STATE,9,5,TOTAL,"6,20,00,000"
1961,APR,STATE,10,5,TOTAL,"1,62,00,000"
1961,APR,STATE,12,5,TOTAL,"11,20,00,000"
1961,APR,STATE,13,5,TOTAL,"9,10,00,000"
1961,APR,STATE,15,5,TOTAL,"1,05,00,000"
1961,APR,STATE,16,5,TOTAL,"14,60,00,000"
1961,APR,STATE,17,5,TOTAL,"37,80,00,000"
1961,APR,STATE,18,5,TOTAL,"28,00,00,000"
1961,APR,STATE,19,5,TOTAL,"52,50,00,000"
1961,APR,STATE,20,5,TOTAL,"17,70,00,000"
1961,APR,STATE,21,5,TOTAL,"22,00,00,000"
1961,APR,STATE,22,5,TOTAL,"8,00,00,000"
1961,APR,STATE,23,5,TOTAL,"5,90,00,000"
1961,APR,STATE,24,5,TOTAL,"12,70,00,000"
1961,APR,STATE,25,5,TOTAL,"6,90,00,000"
1961,APR,STATE,26,5,TOTAL,"44,00,00,000"
1961,APR,STATE,27,5,TOTAL,"1,05,10,00,000"
1961,APR,STATE,28,5,TOTAL,"11,20,00,000"
1961,APR,STATE,29,5,TOTAL,"33,50,00,000"
1961,APR,STATE,30,5,TOTAL,"3,80,00,000"
1961,APR,STATE,31,5,TOTAL,"17,90,00,000"
1961,APR,STATE,32,5,TOTAL,"1,04,00,000"
1961,APR,STATE,33,5,TOTAL,"3,60,00,000"
1961,APR,STATE,34,5,TOTAL,"10,20,00,000"
1961,APR,STATE,35,5,TOTAL,"2,20,00,000"
1961,APR,STATE,36,5,TOTAL,"96,50,00,000"
1961,APR,STATE,37,5,TOTAL,"13,10,00,000"
1961,APR,STATE,38,5,TOTAL,"15,90,00,000"
1961,APR,STATE,39,5,TOTAL,"44,60,00,000"
1961,APR,STATE,40,5,TOTAL,"13,40,00,000"
1961,APR,STATE,41,5,TOTAL,"10,60,00,000"
1961,APR,STATE,42,5,TOTAL,"63,00,00,000"
1961,APR,STATE,44,5,TOTAL,"1,01,00,000"
1961,APR,STATE,45,5,TOTAL,"4,60,00,000"
1961,APR,STATE,46,5,TOTAL,"14,20,00,000"
1961,APR,STATE,47,5,TOTAL,"19,90,00,000"
1961,APR,STATE,48,5,TOTAL,"26,70,00,000"
1961,APR,STATE,49,5,TOTAL,"6,70,00,000"
1961,APR,STATE,50,5,TOTAL,"17,60,00,000"
1961,APR,STATE,51,5,TOTAL,"15,90,00,000"
1961,APR,STATE,53,5,TOTAL,"16,90,00,000"
1961,APR,STATE,54,5,TOTAL,"5,40,00,000"
1961,APR,STATE,55,5,TOTAL,"1,63,40,00,000"
1961,APR,STATE,56,5,TOTAL,"1,58,00,000"
1961,AUG,STATE,1,5,TOTAL,"7,40,00,000"
1961,AUG,STATE,2,5,TOTAL,"20,30,000"
1961,AUG,STATE,4,5,TOTAL,"3,70,00,000"
1961,AUG,STATE,5,5,TOTAL,"9,10,00,000"
1961,AUG,STATE,6,5,TOTAL,"70,60,00,000"
1961,AUG,STATE,8,5,TOTAL,"7,10,00,000"
1961,AUG,STATE,9,5,TOTAL,"6,00,00,000"
1961,AUG,STATE,10,5,TOTAL,"1,51,00,000"
1961,AUG,STATE,12,5,TOTAL,"10,00,00,000"
1961,AUG,STATE,13,5,TOTAL,"8,60,00,000"
1961,AUG,STATE,15,5,TOTAL,"97,00,000"
1961,AUG,STATE,16,5,TOTAL,"14,30,00,000"
1961,AUG,STATE,17,5,TOTAL,"37,00,00,000"
1961,AUG,STATE,18,5,TOTAL,"27,70,00,000"
1961,AUG,STATE,19,5,TOTAL,"50,30,00,000"
1961,AUG,STATE,20,5,TOTAL,"15,60,00,000"
1961,AUG,STATE,21,5,TOTAL,"26,70,00,000"
1961,AUG,STATE,22,5,TOTAL,"7,50,00,000"
1961,AUG,STATE,23,5,TOTAL,"6,30,00,000"
1961,AUG,STATE,24,5,TOTAL,"13,60,00,000"
1961,AUG,STATE,25,5,TOTAL,"6,70,00,000"
1961,AUG,STATE,26,5,TOTAL,"44,70,00,000"
1961,AUG,STATE,27,5,TOTAL,"66,00,00,000"
1961,AUG,STATE,28,5,TOTAL,"12,00,00,000"
1961,AUG,STATE,29,5,TOTAL,"34,60,00,000"
1961,AUG,STATE,30,5,TOTAL,"3,90,00,000"
1961,AUG,STATE,31,5,TOTAL,"17,90,00,000"
1961,AUG,STATE,32,5,TOTAL,"93,00,000"
1961,AUG,STATE,33,5,TOTAL,"3,30,00,000"
1961,AUG,STATE,34,5,TOTAL,"9,50,00,000"
1961,AUG,STATE,35,5,TOTAL,"2,00,00,000"
1961,AUG,STATE,36,5,TOTAL,"79,60,00,000"
1961,AUG,STATE,37,5,TOTAL,"13,30,00,000"
1961,AUG,STATE,38,5,TOTAL,"14,40,00,000"
1961,AUG,STATE,39,5,TOTAL,"45,00,00,000"
1961,AUG,STATE,40,5,TOTAL,"12,90,00,000"
1961,AUG,STATE,41,5,TOTAL,"9,80,00,000"
1961,AUG,STATE,42,5,TOTAL,"57,50,00,000"
1961,AUG,STATE,44,5,TOTAL,"94,00,000"
1961,AUG,STATE,45,5,TOTAL,"4,60,00,000"
1961,AUG,STATE,46,5,TOTAL,"12,30,00,000"
1961,AUG,STATE,47,5,TOTAL,"23,90,00,000"
1961,AUG,STATE,48,5,TOTAL,"25,60,00,000"
1961,AUG,STATE,49,5,TOTAL,"6,40,00,000"
1961,AUG,STATE,50,5,TOTAL,"15,50,00,000"
1961,AUG,STATE,51,5,TOTAL,"18,10,00,000"
1961,AUG,STATE,53,5,TOTAL,"16,60,00,000"
1961,AUG,STATE,54,5,TOTAL,"5,70,00,000"
1961,AUG,STATE,55,5,TOTAL,"1,35,40,00,000"
1961,AUG,STATE,56,5,TOTAL,"1,59,00,000"
1961,DEC,STATE,1,5,TOTAL,"8,20,00,000"
1961,DEC,STATE,2,5,TOTAL,"18,60,000"
1961,DEC,STATE,4,5,TOTAL,"4,00,00,000"
1961,DEC,STATE,5,5,TOTAL,"6,40,00,000"
1961,DEC,STATE,6,5,TOTAL,"65,70,00,000"
1961,DEC,STATE,8,5,TOTAL,"6,50,00,000"
1961,DEC,STATE,9,5,TOTAL,"5,90,00,000"
1961,DEC,STATE,10,5,TOTAL,"1,44,00,000"
1961,DEC,STATE,12,5,TOTAL,"11,60,00,000"
1961,DEC,STATE,13,5,TOTAL,"8,30,00,000"
1961,DEC,STATE,15,5,TOTAL,"1,06,00,000"
1961,DEC,STATE,16,5,TOTAL,"12,20,00,000"
1961,DEC,STATE,17,5,TOTAL,"32,10,00,000"
1961,DEC,STATE,18,5,TOTAL,"25,40,00,000"
1961,DEC,STATE,19,5,TOTAL,"46,40,00,000"
1961,DEC,STATE,20,5,TOTAL,"15,60,00,000"
1961,DEC,STATE,21,5,TOTAL,"17,40,00,000"
1961,DEC,STATE,22,5,TOTAL,"7,90,00,000"
1961,DEC,STATE,23,5,TOTAL,"5,60,00,000"
1961,DEC,STATE,24,5,TOTAL,"12,30,00,000"
1961,DEC,STATE,25,5,TOTAL,"6,60,00,000"
1961,DEC,STATE,26,5,TOTAL,"43,70,00,000"
1961,DEC,STATE,27,5,TOTAL,"91,20,00,000"
1961,DEC,STATE,28,5,TOTAL,"9,70,00,000"
1961,DEC,STATE,29,5,TOTAL,"24,60,00,000"
1961,DEC,STATE,30,5,TOTAL,"3,30,00,000"
1961,DEC,STATE,31,5,TOTAL,"14,60,00,000"
1961,DEC,STATE,32,5,TOTAL,"85,00,000"
1961,DEC,STATE,33,5,TOTAL,"3,40,00,000"
1961,DEC,STATE,34,5,TOTAL,"9,50,00,000"
1961,DEC,STATE,35,5,TOTAL,"2,10,00,000"
1961,DEC,STATE,36,5,TOTAL,"84,50,00,000"
1961,DEC,STATE,37,5,TOTAL,"13,00,00,000"
1961,DEC,STATE,38,5,TOTAL,"12,40,00,000"
1961,DEC,STATE,39,5,TOTAL,"43,40,00,000"
1961,DEC,STATE,40,5,TOTAL,"11,80,00,000"
1961,DEC,STATE,41,5,TOTAL,"7,50,00,000"
1961,DEC,STATE,42,5,TOTAL,"55,60,00,000"
1961,DEC,STATE,44,5,TOTAL,"94,00,000"
1961,DEC,STATE,45,5,TOTAL,"5,00,00,000"
1961,DEC,STATE,46,5,TOTAL,"10,80,00,000"
1961,DEC,STATE,47,5,TOTAL,"15,00,00,000"
1961,DEC,STATE,48,5,TOTAL,"25,40,00,000"
1961,DEC,STATE,49,5,TOTAL,"6,20,00,000"
1961,DEC,STATE,50,5,TOTAL,"15,30,00,000"
1961,DEC,STATE,51,5,TOTAL,"14,40,00,000"
1961,DEC,STATE,53,5,TOTAL,"14,40,00,000"
1961,DEC,STATE,54,5,TOTAL,"4,60,00,000"
1961,DEC,STATE,55,5,TOTAL,"1,45,10,00,000"
1961,DEC,STATE,56,5,TOTAL,"1,35,00,000"
1961,FEB,STATE,1,5,TOTAL,"7,10,00,000"
1961,FEB,STATE,2,5,TOTAL,"17,00,000"
1961,FEB,STATE,4,5,TOTAL,"3,70,00,000"
1961,FEB,STATE,5,5,TOTAL,"5,80,00,000"
1961,FEB,STATE,6,5,TOTAL,"60,50,00,000"
1961,FEB,STATE,8,5,TOTAL,"6,70,00,000"
1961,FEB,STATE,9,5,TOTAL,"5,80,00,000"
1961,FEB,STATE,10,5,TOTAL,"1,41,00,000"
1961,FEB,STATE,12,5,TOTAL,"10,70,00,000"
1961,FEB,STATE,13,5,TOTAL,"8,00,00,000"
1961,FEB,STATE,15,5,TOTAL,"1,04,00,000"
1961,FEB,STATE,16,5,TOTAL,"12,00,00,000"
1961,FEB,STATE,17,5,TOTAL,"31,90,00,000"
1961,FEB,STATE,18,5,TOTAL,"23,20,00,000"
1961,FEB,STATE,19,5,TOTAL,"47,50,00,000"
1961,FEB,STATE,20,5,TOTAL,"14,70,00,000"
1961,FEB,STATE,21,5,TOTAL,"15,80,00,000"
1961,FEB,STATE,22,5,TOTAL,"6,80,00,000"
1961,FEB,STATE,23,5,TOTAL,"5,10,00,000"
1961,FEB,STATE,24,5,TOTAL,"11,60,00,000"
1961,FEB,STATE,25,5,TOTAL,"6,30,00,000"
1961,FEB,STATE,26,5,TOTAL,"38,00,00,000"
1961,FEB,STATE,27,5,TOTAL,"96,00,00,000"
1961,FEB,STATE,28,5,TOTAL,"8,70,00,000"
1961,FEB,STATE,29,5,TOTAL,"26,20,00,000"
1961,FEB,STATE,30,5,TOTAL,"3,10,00,000"
1961,FEB,STATE,31,5,TOTAL,"15,30,00,000"
1961,FEB,STATE,32,5,TOTAL,"90,00,000"
1961,FEB,STATE,33,5,TOTAL,"3,00,00,000"
1961,FEB,STATE,34,5,TOTAL,"9,10,00,000"
1961,FEB,STATE,35,5,TOTAL,"1,80,00,000"
1961,FEB,STATE,36,5,TOTAL,"79,10,00,000"
1961,FEB,STATE,37,5,TOTAL,"11,40,00,000"
1961,FEB,STATE,38,5,TOTAL,"13,50,00,000"
1961,FEB,STATE,39,5,TOTAL,"39,20,00,000"
1961,FEB,STATE,40,5,TOTAL,"10,70,00,000"
1961,FEB,STATE,41,5,TOTAL,"7,30,00,000"
1961,FEB,STATE,42,5,TOTAL,"51,50,00,000"
1961,FEB,STATE,44,5,TOTAL,"93,00,000"
1961,FEB,STATE,45,5,TOTAL,"3,90,00,000"
1961,FEB,STATE,46,5,TOTAL,"11,90,00,000"
1961,FEB,STATE,47,5,TOTAL,"13,30,00,000"
1961,FEB,STATE,48,5,TOTAL,"22,00,00,000"
1961,FEB,STATE,49,5,TOTAL,"5,90,00,000"
1961,FEB,STATE,50,5,TOTAL,"13,90,00,000"
1961,FEB,STATE,51,5,TOTAL,"13,40,00,000"
1961,FEB,STATE,53,5,TOTAL,"14,00,00,000"
1961,FEB,STATE,54,5,TOTAL,"4,40,00,000"
1961,FEB,STATE,55,5,TOTAL,"1,37,40,00,000"
1961,FEB,STATE,56,5,TOTAL,"1,45,00,000"
1961,JAN,STATE,1,5,TOTAL,"7,40,00,000"
1961,JAN,STATE,2,5,TOTAL,"17,90,000"
1961,JAN,STATE,4,5,TOTAL,"3,90,00,000"
1961,JAN,STATE,5,5,TOTAL,"6,20,00,000"
1961,JAN,STATE,6,5,TOTAL,"64,40,00,000"
1961,JAN,STATE,8,5,TOTAL,"6,90,00,000"
1961,JAN,STATE,9,5,TOTAL,"6,20,00,000"
1961,JAN,STATE,10,5,TOTAL,"1,46,00,000"
1961,JAN,STATE,12,5,TOTAL,"11,60,00,000"
1961,JAN,STATE,13,5,TOTAL,"8,60,00,000"
1961,JAN,STATE,15,5,TOTAL,"1,10,00,000"
1961,JAN,STATE,16,5,TOTAL,"12,50,00,000"
1961,JAN,STATE,17,5,TOTAL,"32,80,00,000"
1961,JAN,STATE,18,5,TOTAL,"23,80,00,000"
1961,JAN,STATE,19,5,TOTAL,"49,30,00,000"
1961,JAN,STATE,20,5,TOTAL,"15,10,00,000"
1961,JAN,STATE,21,5,TOTAL,"16,30,00,000"
1961,JAN,STATE,22,5,TOTAL,"7,70,00,000"
1961,JAN,STATE,23,5,TOTAL,"5,50,00,000"
1961,JAN,STATE,24,5,TOTAL,"12,00,00,000"
1961,JAN,STATE,25,5,TOTAL,"6,80,00,000"
1961,JAN,STATE,26,5,TOTAL,"41,20,00,000"
1961,JAN,STATE,27,5,TOTAL,"99,10,00,000"
1961,JAN,STATE,28,5,TOTAL,"9,10,00,000"
1961,JAN,STATE,29,5,TOTAL,"26,60,00,000"
1961,JAN,STATE,30,5,TOTAL,"3,20,00,000"
1961,JAN,STATE,31,5,TOTAL,"15,50,00,000"
1961,JAN,STATE,32,5,TOTAL,"96,00,000"
1961,JAN,STATE,33,5,TOTAL,"3,30,00,000"
1961,JAN,STATE,34,5,TOTAL,"9,70,00,000"
1961,JAN,STATE,35,5,TOTAL,"2,00,00,000"
1961,JAN,STATE,36,5,TOTAL,"85,10,00,000"
1961,JAN,STATE,37,5,TOTAL,"11,80,00,000"
1961,JAN,STATE,38,5,TOTAL,"13,50,00,000"
1961,JAN,STATE,39,5,TOTAL,"42,30,00,000"
1961,JAN,STATE,40,5,TOTAL,"10,70,00,000"
1961,JAN,STATE,41,5,TOTAL,"7,70,00,000"
1961,JAN,STATE,42,5,TOTAL,"55,50,00,000"
1961,JAN,STATE,44,5,TOTAL,"99,00,000"
1961,JAN,STATE,45,5,TOTAL,"4,30,00,000"
1961,JAN,STATE,46,5,TOTAL,"11,60,00,000"
1961,JAN,STATE,47,5,TOTAL,"13,80,00,000"
1961,JAN,STATE,48,5,TOTAL,"23,80,00,000"
1961,JAN,STATE,49,5,TOTAL,"6,30,00,000"
1961,JAN,STATE,50,5,TOTAL,"15,00,00,000"
1961,JAN,STATE,51,5,TOTAL,"14,40,00,000"
1961,JAN,STATE,53,5,TOTAL,"14,20,00,000"
1961,JAN,STATE,54,5,TOTAL,"4,80,00,000"
1961,JAN,STATE,55,5,TOTAL,"1,44,30,00,000"
1961,JAN,STATE,56,5,TOTAL,"1,46,00,000"
1961,JUL,STATE,1,5,TOTAL,"7,20,00,000"
1961,JUL,STATE,2,5,TOTAL,"20,40,000"
1961,JUL,STATE,4,5,TOTAL,"3,60,00,000"
1961,JUL,STATE,5,5,TOTAL,"9,10,00,000"
1961,JUL,STATE,6,5,TOTAL,"72,60,00,000"
1961,JUL,STATE,8,5,TOTAL,"7,70,00,000"
1961,JUL,STATE,9,5,TOTAL,"5,90,00,000"
1961,JUL,STATE,10,5,TOTAL,"1,56,00,000"
1961,JUL,STATE,12,5,TOTAL,"10,00,00,000"
1961,JUL,STATE,13,5,TOTAL,"8,60,00,000"
1961,JUL,STATE,15,5,TOTAL,"96,00,000"
1961,JUL,STATE,16,5,TOTAL,"15,30,00,000"
1961,JUL,STATE,17,5,TOTAL,"38,80,00,000"
1961,JUL,STATE,18,5,TOTAL,"28,60,00,000"
1961,JUL,STATE,19,5,TOTAL,"56,30,00,000"
1961,JUL,STATE,20,5,TOTAL,"16,40,00,000"
1961,JUL,STATE,21,5,TOTAL,"25,90,00,000"
1961,JUL,STATE,22,5,TOTAL,"7,20,00,000"
1961,JUL,STATE,23,5,TOTAL,"6,50,00,000"
1961,JUL,STATE,24,5,TOTAL,"13,20,00,000"
1961,JUL,STATE,25,5,TOTAL,"6,60,00,000"
1961,JUL,STATE,26,5,TOTAL,"45,30,00,000"
1961,JUL,STATE,27,5,TOTAL,"84,50,00,000"
1961,JUL,STATE,28,5,TOTAL,"12,20,00,000"
1961,JUL,STATE,29,5,TOTAL,"36,50,00,000"
1961,JUL,STATE,30,5,TOTAL,"4,30,00,000"
1961,JUL,STATE,31,5,TOTAL,"18,70,00,000"
1961,JUL,STATE,32,5,TOTAL,"97,00,000"
1961,JUL,STATE,33,5,TOTAL,"3,50,00,000"
1961,JUL,STATE,34,5,TOTAL,"9,40,00,000"
1961,JUL,STATE,35,5,TOTAL,"2,10,00,000"
1961,JUL,STATE,36,5,TOTAL,"87,40,00,000"
1961,JUL,STATE,37,5,TOTAL,"13,50,00,000"
1961,JUL,STATE,38,5,TOTAL,"16,70,00,000"
1961,JUL,STATE,39,5,TOTAL,"47,40,00,000"
1961,JUL,STATE,40,5,TOTAL,"14,00,00,000"
1961,JUL,STATE,41,5,TOTAL,"10,80,00,000"
1961,JUL,STATE,42,5,TOTAL,"58,40,00,000"
1961,JUL,STATE,44,5,TOTAL,"97,00,000"
1961,JUL,STATE,45,5,TOTAL,"4,50,00,000"
1961,JUL,STATE,46,5,TOTAL,"14,60,00,000"
1961,JUL,STATE,47,5,TOTAL,"23,70,00,000"
1961,JUL,STATE,48,5,TOTAL,"25,70,00,000"
1961,JUL,STATE,49,5,TOTAL,"6,70,00,000"
