Year,Period,Geo_Level,State_ANSI,Commodity_ID,Quantity
2015,JUL,STATE,48,7,"44,59,00,000"
2015,JUL,STATE,49,7,"11,01,00,000"
2015,JUL,STATE,51,7,"5,89,00,000"
2015,JUL,STATE,53,7,"18,14,00,000"
2015,JUL,STATE,55,7,"10,69,00,000"
2015,JUN,STATE,1,7,"18,25,00,000"
2015,JUN,STATE,5,7,"26,89,00,000"
2015,JUN,STATE,6,7,"26,71,00,000"
2015,JUN,STATE,8,7,"10,91,00,000"
2015,JUN,STATE,12,7,"19,77,00,000"
2015,JUN,STATE,13,7,"40,34,00,000"
2015,JUN,STATE,17,7,"10,18,00,000"
2015,JUN,STATE,18,7,"65,93,00,000"
2015,JUN,STATE,19,7,"78,83,00,000"
2015,JUN,STATE,24,7,"6,63,00,000"
2015,JUN,STATE,26,7,"31,01,00,000"
2015,JUN,STATE,27,7,"18,98,00,000"
2015,JUN,STATE,28,7,"12,00,00,000"
2015,JUN,STATE,29,7,"24,20,00,000"
2015,JUN,STATE,31,7,"16,17,00,000"
2015,JUN,STATE,36,7,"12,06,00,000"
2015,JUN,STATE,37,7,"29,55,00,000"
2015,JUN,STATE,39,7,"84,93,00,000"
2015,JUN,STATE,41,7,"5,96,00,000"
2015,JUN,STATE,,7,"65,31,00,000"
2015,JUN,STATE,42,7,"62,94,00,000"
2015,JUN,STATE,45,7,"9,88,00,000"
2015,JUN,STATE,46,7,"4,11,00,000"
2015,JUN,STATE,48,7,"42,14,00,000"
2015,JUN,STATE,49,7,"10,59,00,000"
2015,JUN,STATE,51,7,"6,10,00,000"
2015,JUN,STATE,53,7,"17,10,00,000"
2015,JUN,STATE,55,7,"9,77,00,000"
2015,MAR,STATE,1,7,"17,89,00,000"
2015,MAR,STATE,5,7,"28,29,00,000"
2015,MAR,STATE,6,7,"27,31,00,000"
2015,MAR,STATE,8,7,"10,66,00,000"
2015,MAR,STATE,12,7,"22,01,00,000"
2015,MAR,STATE,13,7,"42,20,00,000"
2015,MAR,STATE,17,7,"11,30,00,000"
2015,MAR,STATE,18,7,"65,18,00,000"
2015,MAR,STATE,19,7,"1,43,45,00,000"
2015,MAR,STATE,24,7,"6,49,00,000"
2015,MAR,STATE,26,7,"32,83,00,000"
2015,MAR,STATE,27,7,"28,92,00,000"
2015,MAR,STATE,28,7,"12,12,00,000"
2015,MAR,STATE,29,7,"26,72,00,000"
2015,MAR,STATE,31,7,"24,14,00,000"
2015,MAR,STATE,36,7,"12,77,00,000"
2015,MAR,STATE,37,7,"31,37,00,000"
2015,MAR,STATE,39,7,"86,66,00,000"
2015,MAR,STATE,41,7,"6,50,00,000"
2015,MAR,STATE,,7,"65,27,00,000"
2015,MAR,STATE,42,7,"67,63,00,000"
2015,MAR,STATE,45,7,"10,19,00,000"
2015,MAR,STATE,46,7,"6,68,00,000"
2015,MAR,STATE,48,7,"43,53,00,000"
2015,MAR,STATE,49,7,"10,33,00,000"
2015,MAR,STATE,51,7,"6,24,00,000"
2015,MAR,STATE,53,7,"17,51,00,000"
2015,MAR,STATE,55,7,"12,93,00,000"
2015,MARKETING YEAR,STATE,1,7,"2,18,50,00,000"
2015,MARKETING YEAR,STATE,5,7,"3,27,54,00,000"
2015,MARKETING YEAR,STATE,6,7,"3,30,28,00,000"
2015,MARKETING YEAR,STATE,8,7,"1,32,28,00,000"
2015,MARKETING YEAR,STATE,12,7,"2,46,31,00,000"
2015,MARKETING YEAR,STATE,13,7,"4,99,58,00,000"
2015,MARKETING YEAR,STATE,17,7,"1,35,64,00,000"
2015,MARKETING YEAR,STATE,18,7,"8,02,54,00,000"
2015,MARKETING YEAR,STATE,19,7,"12,73,02,00,000"
2015,MARKETING YEAR,STATE,21,7,"1,28,59,00,000"
2015,MARKETING YEAR,STATE,22,7,"56,08,00,000"
2015,MARKETING YEAR,STATE,24,7,"77,90,00,000"
2015,MARKETING YEAR,STATE,25,7,"4,47,00,000"
2015,MARKETING YEAR,STATE,26,7,"3,84,47,00,000"
2015,MARKETING YEAR,STATE,27,7,"2,87,49,00,000"
2015,MARKETING YEAR,STATE,28,7,"1,40,55,00,000"
2015,MARKETING YEAR,STATE,29,7,"3,05,70,00,000"
2015,MARKETING YEAR,STATE,30,7,"14,21,00,000"
2015,MARKETING YEAR,STATE,31,7,"2,29,07,00,000"
2015,MARKETING YEAR,STATE,36,7,"1,52,32,00,000"
2015,MARKETING YEAR,STATE,37,7,"3,65,93,00,000"
2015,MARKETING YEAR,STATE,39,7,"10,27,61,00,000"
2015,MARKETING YEAR,STATE,40,7,"69,90,00,000"
2015,MARKETING YEAR,STATE,41,7,"73,11,00,000"
2015,MARKETING YEAR,STATE,,7,"4,51,70,00,000"
2015,MARKETING YEAR,STATE,42,7,"7,83,11,00,000"
2015,MARKETING YEAR,STATE,45,7,"1,16,35,00,000"
2015,MARKETING YEAR,STATE,46,7,"60,45,00,000"
2015,MARKETING YEAR,STATE,47,7,"34,91,00,000"
2015,MARKETING YEAR,STATE,48,7,"5,16,25,00,000"
2015,MARKETING YEAR,STATE,49,7,"1,25,22,00,000"
2015,MARKETING YEAR,STATE,50,7,"3,84,00,000"
2015,MARKETING YEAR,STATE,51,7,"75,20,00,000"
2015,MARKETING YEAR,STATE,53,7,"2,09,49,00,000"
2015,MARKETING YEAR,STATE,54,7,"27,92,00,000"
2015,MARKETING YEAR,STATE,55,7,"1,41,56,00,000"
2015,MAY,STATE,1,7,"18,65,00,000"
2015,MAY,STATE,5,7,"28,11,00,000"
2015,MAY,STATE,6,7,"28,05,00,000"
2015,MAY,STATE,8,7,"11,18,00,000"
2015,MAY,STATE,12,7,"20,12,00,000"
2015,MAY,STATE,13,7,"41,67,00,000"
2015,MAY,STATE,17,7,"11,01,00,000"
2015,MAY,STATE,18,7,"66,43,00,000"
2015,MAY,STATE,19,7,"1,05,43,00,000"
2015,MAY,STATE,24,7,"6,44,00,000"
2015,MAY,STATE,26,7,"32,32,00,000"
2015,MAY,STATE,27,7,"23,96,00,000"
2015,MAY,STATE,28,7,"12,09,00,000"
2015,MAY,STATE,29,7,"25,88,00,000"
2015,MAY,STATE,31,7,"20,99,00,000"
2015,MAY,STATE,36,7,"12,28,00,000"
2015,MAY,STATE,37,7,"30,36,00,000"
2015,MAY,STATE,39,7,"86,84,00,000"
2015,MAY,STATE,41,7,"5,87,00,000"
2015,MAY,STATE,,7,"66,57,00,000"
2015,MAY,STATE,42,7,"65,89,00,000"
2015,MAY,STATE,45,7,"9,73,00,000"
2015,MAY,STATE,46,7,"5,71,00,000"
2015,MAY,STATE,48,7,"43,18,00,000"
2015,MAY,STATE,49,7,"10,35,00,000"
2015,MAY,STATE,51,7,"6,28,00,000"
2015,MAY,STATE,53,7,"17,30,00,000"
2015,MAY,STATE,55,7,"10,82,00,000"
2015,NOV,STATE,1,7,"18,03,00,000"
2015,NOV,STATE,5,7,"26,97,00,000"
2015,NOV,STATE,6,7,"27,41,00,000"
2015,NOV,STATE,8,7,"11,22,00,000"
2015,NOV,STATE,12,7,"20,64,00,000"
2015,NOV,STATE,13,7,"42,58,00,000"
2015,NOV,STATE,17,7,"12,38,00,000"
2015,NOV,STATE,18,7,"73,10,00,000"
2015,NOV,STATE,19,7,"78,19,00,000"
2015,NOV,STATE,24,7,"6,37,00,000"
2015,NOV,STATE,26,7,"32,24,00,000"
2015,NOV,STATE,27,7,"21,88,00,000"
2015,NOV,STATE,28,7,"11,42,00,000"
2015,NOV,STATE,29,7,"26,36,00,000"
2015,NOV,STATE,31,7,"14,73,00,000"
2015,NOV,STATE,36,7,"13,61,00,000"
2015,NOV,STATE,37,7,"30,76,00,000"
2015,NOV,STATE,39,7,"88,12,00,000"
2015,NOV,STATE,41,7,"5,80,00,000"
2015,NOV,STATE,,7,"67,81,00,000"
2015,NOV,STATE,42,7,"65,08,00,000"
2015,NOV,STATE,45,7,"9,83,00,000"
2015,NOV,STATE,46,7,"3,42,00,000"
2015,NOV,STATE,48,7,"43,68,00,000"
2015,NOV,STATE,49,7,"10,03,00,000"
2015,NOV,STATE,51,7,"6,69,00,000"
2015,NOV,STATE,53,7,"17,49,00,000"
2015,NOV,STATE,55,7,"12,10,00,000"
2015,OCT,STATE,1,7,"19,14,00,000"
2015,OCT,STATE,5,7,"27,12,00,000"
2015,OCT,STATE,6,7,"28,49,00,000"
2015,OCT,STATE,8,7,"11,61,00,000"
2015,OCT,STATE,12,7,"20,11,00,000"
2015,OCT,STATE,13,7,"43,32,00,000"
2015,OCT,STATE,17,7,"12,77,00,000"
2015,OCT,STATE,18,7,"73,47,00,000"
2015,OCT,STATE,19,7,"78,44,00,000"
2015,OCT,STATE,24,7,"6,13,00,000"
2015,OCT,STATE,26,7,"33,12,00,000"
2015,OCT,STATE,27,7,"22,02,00,000"
2015,OCT,STATE,28,7,"11,68,00,000"
2015,OCT,STATE,29,7,"26,09,00,000"
2015,OCT,STATE,31,7,"14,60,00,000"
2015,OCT,STATE,36,7,"13,66,00,000"
2015,OCT,STATE,37,7,"30,99,00,000"
2015,OCT,STATE,39,7,"88,49,00,000"
2015,OCT,STATE,41,7,"6,24,00,000"
2015,OCT,STATE,,7,"69,60,00,000"
2015,OCT,STATE,42,7,"66,40,00,000"
2015,OCT,STATE,45,7,"9,97,00,000"
2015,OCT,STATE,46,7,"3,56,00,000"
2015,OCT,STATE,48,7,"43,17,00,000"
2015,OCT,STATE,49,7,"10,10,00,000"
2015,OCT,STATE,51,7,"6,91,00,000"
2015,OCT,STATE,53,7,"18,00,00,000"
2015,OCT,STATE,55,7,"12,19,00,000"
2015,SEP,STATE,1,7,"18,70,00,000"
2015,SEP,STATE,5,7,"26,61,00,000"
2015,SEP,STATE,6,7,"27,32,00,000"
2015,SEP,STATE,8,7,"11,07,00,000"
2015,SEP,STATE,12,7,"19,62,00,000"
2015,SEP,STATE,13,7,"41,57,00,000"
2015,SEP,STATE,17,7,"11,68,00,000"
2015,SEP,STATE,18,7,"67,93,00,000"
2015,SEP,STATE,19,7,"76,34,00,000"
2015,SEP,STATE,24,7,"6,28,00,000"
2015,SEP,STATE,26,7,"31,76,00,000"
2015,SEP,STATE,27,7,"20,29,00,000"
2015,SEP,STATE,28,7,"11,34,00,000"
2015,SEP,STATE,29,7,"24,33,00,000"
2015,SEP,STATE,31,7,"14,16,00,000"
2015,SEP,STATE,36,7,"12,89,00,000"
2015,SEP,STATE,37,7,"30,05,00,000"
2015,SEP,STATE,39,7,"85,09,00,000"
2015,SEP,STATE,41,7,"6,14,00,000"
2015,SEP,STATE,,7,"67,32,00,000"
2015,SEP,STATE,42,7,"63,90,00,000"
2015,SEP,STATE,45,7,"9,45,00,000"
2015,SEP,STATE,46,7,"3,60,00,000"
2015,SEP,STATE,48,7,"42,53,00,000"
2015,SEP,STATE,49,7,"10,05,00,000"
2015,SEP,STATE,51,7,"6,32,00,000"
2015,SEP,STATE,53,7,"17,30,00,000"
2015,SEP,STATE,55,7,"11,06,00,000"
2014,APR,STATE,1,7,"17,33,00,000"
2014,APR,STATE,5,7,"24,84,00,000"
2014,APR,STATE,6,7,"38,94,00,000"
2014,APR,STATE,8,7,"12,01,00,000"
2014,APR,STATE,12,7,"19,86,00,000"
2014,APR,STATE,13,7,"40,30,00,000"
2014,APR,STATE,17,7,"11,71,00,000"
2014,APR,STATE,18,7,"64,73,00,000"
2014,APR,STATE,19,7,"1,36,22,00,000"
2014,APR,STATE,24,7,"6,50,00,000"
2014,APR,STATE,26,7,"32,56,00,000"
2014,APR,STATE,27,7,"24,58,00,000"
2014,APR,STATE,28,7,"11,47,00,000"
2014,APR,STATE,29,7,"25,10,00,000"
2014,APR,STATE,31,7,"23,12,00,000"
2014,APR,STATE,36,7,"12,08,00,000"
2014,APR,STATE,37,7,"27,04,00,000"
2014,APR,STATE,39,7,"79,19,00,000"
2014,APR,STATE,41,7,"5,88,00,000"
2014,APR,STATE,,7,"61,12,00,000"
2014,APR,STATE,42,7,"61,64,00,000"
2014,APR,STATE,45,7,"9,17,00,000"
2014,APR,STATE,46,7,"5,90,00,000"
2014,APR,STATE,48,7,"41,83,00,000"
2014,APR,STATE,49,7,"9,18,00,000"
2014,APR,STATE,51,7,"6,35,00,000"
2014,APR,STATE,53,7,"16,02,00,000"
2014,APR,STATE,55,7,"11,75,00,000"
2014,AUG,STATE,1,7,"18,03,00,000"
2014,AUG,STATE,5,7,"26,86,00,000"
2014,AUG,STATE,6,7,"37,58,00,000"
2014,AUG,STATE,8,7,"12,36,00,000"
2014,AUG,STATE,12,7,"19,98,00,000"
2014,AUG,STATE,13,7,"40,46,00,000"
2014,AUG,STATE,17,7,"12,28,00,000"
2014,AUG,STATE,18,7,"64,76,00,000"
2014,AUG,STATE,19,7,"1,41,18,00,000"
2014,AUG,STATE,24,7,"6,73,00,000"
2014,AUG,STATE,26,7,"33,10,00,000"
2014,AUG,STATE,27,7,"27,14,00,000"
2014,AUG,STATE,28,7,"11,14,00,000"
2014,AUG,STATE,29,7,"26,98,00,000"
2014,AUG,STATE,31,7,"24,61,00,000"
2014,AUG,STATE,36,7,"12,63,00,000"
2014,AUG,STATE,37,7,"28,86,00,000"
2014,AUG,STATE,39,7,"84,61,00,000"
2014,AUG,STATE,41,7,"6,38,00,000"
2014,AUG,STATE,,7,"62,65,00,000"
2014,AUG,STATE,42,7,"64,30,00,000"
2014,AUG,STATE,45,7,"8,73,00,000"
2014,AUG,STATE,46,7,"6,53,00,000"
2014,AUG,STATE,48,7,"43,39,00,000"
2014,AUG,STATE,49,7,"10,74,00,000"
2014,AUG,STATE,51,7,"6,67,00,000"
2014,AUG,STATE,53,7,"17,07,00,000"
2014,AUG,STATE,55,7,"12,06,00,000"
2014,DEC,STATE,1,7,"18,26,00,000"
2014,DEC,STATE,5,7,"27,46,00,000"
2014,DEC,STATE,6,7,"31,53,00,000"
2014,DEC,STATE,8,7,"11,34,00,000"
2014,DEC,STATE,12,7,"22,24,00,000"
2014,DEC,STATE,13,7,"43,29,00,000"
2014,DEC,STATE,17,7,"11,61,00,000"
2014,DEC,STATE,18,7,"67,53,00,000"
2014,DEC,STATE,19,7,"1,46,16,00,000"
2014,DEC,STATE,24,7,"6,93,00,000"
2014,DEC,STATE,26,7,"33,36,00,000"
2014,DEC,STATE,27,7,"28,34,00,000"
2014,DEC,STATE,28,7,"11,84,00,000"
2014,DEC,STATE,29,7,"27,76,00,000"
2014,DEC,STATE,31,7,"24,40,00,000"
2014,DEC,STATE,36,7,"13,24,00,000"
2014,DEC,STATE,37,7,"31,72,00,000"
2014,DEC,STATE,39,7,"86,56,00,000"
2014,DEC,STATE,41,7,"5,96,00,000"
2014,DEC,STATE,,7,"64,41,00,000"
2014,DEC,STATE,42,7,"67,88,00,000"
2014,DEC,STATE,45,7,"9,32,00,000"
2014,DEC,STATE,46,7,"6,84,00,000"
2014,DEC,STATE,48,7,"45,15,00,000"
2014,DEC,STATE,49,7,"11,48,00,000"
2014,DEC,STATE,51,7,"6,62,00,000"
2014,DEC,STATE,53,7,"17,84,00,000"
2014,DEC,STATE,55,7,"13,74,00,000"
2014,FEB,STATE,1,7,"15,84,00,000"
2014,FEB,STATE,5,7,"22,64,00,000"
2014,FEB,STATE,6,7,"35,65,00,000"
2014,FEB,STATE,8,7,"10,97,00,000"
2014,FEB,STATE,12,7,"18,24,00,000"
2014,FEB,STATE,13,7,"36,68,00,000"
2014,FEB,STATE,17,7,"10,64,00,000"
2014,FEB,STATE,18,7,"59,98,00,000"
2014,FEB,STATE,19,7,"1,22,93,00,000"
2014,FEB,STATE,24,7,"5,90,00,000"
2014,FEB,STATE,26,7,"29,01,00,000"
2014,FEB,STATE,27,7,"22,89,00,000"
2014,FEB,STATE,28,7,"10,74,00,000"
2014,FEB,STATE,29,7,"22,45,00,000"
2014,FEB,STATE,31,7,"21,83,00,000"
2014,FEB,STATE,36,7,"11,25,00,000"
2014,FEB,STATE,37,7,"25,78,00,000"
2014,FEB,STATE,39,7,"73,32,00,000"
2014,FEB,STATE,41,7,"5,16,00,000"
2014,FEB,STATE,,7,"56,73,00,000"
2014,FEB,STATE,42,7,"58,67,00,000"
2014,FEB,STATE,45,7,"8,54,00,000"
2014,FEB,STATE,46,7,"5,81,00,000"
2014,FEB,STATE,48,7,"39,22,00,000"
2014,FEB,STATE,49,7,"8,36,00,000"
2014,FEB,STATE,51,7,"5,30,00,000"
2014,FEB,STATE,53,7,"14,50,00,000"
2014,FEB,STATE,55,7,"10,49,00,000"
2014,JAN,STATE,1,7,"17,69,00,000"
2014,JAN,STATE,5,7,"25,55,00,000"
2014,JAN,STATE,6,7,"39,66,00,000"
2014,JAN,STATE,8,7,"12,29,00,000"
2014,JAN,STATE,12,7,"20,10,00,000"
2014,JAN,STATE,13,7,"40,60,00,000"
2014,JAN,STATE,17,7,"11,49,00,000"
2014,JAN,STATE,18,7,"65,92,00,000"
2014,JAN,STATE,19,7,"1,36,40,00,000"
2014,JAN,STATE,24,7,"6,62,00,000"
2014,JAN,STATE,26,7,"30,99,00,000"
2014,JAN,STATE,27,7,"25,64,00,000"
2014,JAN,STATE,28,7,"11,77,00,000"
2014,JAN,STATE,29,7,"24,80,00,000"
2014,JAN,STATE,31,7,"23,74,00,000"
2014,JAN,STATE,36,7,"12,54,00,000"
2014,JAN,STATE,37,7,"28,32,00,000"
2014,JAN,STATE,39,7,"81,19,00,000"
2014,JAN,STATE,41,7,"6,12,00,000"
2014,JAN,STATE,,7,"62,61,00,000"
2014,JAN,STATE,42,7,"65,78,00,000"
2014,JAN,STATE,45,7,"10,10,00,000"
2014,JAN,STATE,46,7,"6,52,00,000"
2014,JAN,STATE,48,7,"43,49,00,000"
2014,JAN,STATE,49,7,"9,38,00,000"
2014,JAN,STATE,51,7,"6,13,00,000"
2014,JAN,STATE,53,7,"16,14,00,000"
2014,JAN,STATE,55,7,"13,08,00,000"
2014,JUL,STATE,1,7,"18,51,00,000"
2014,JUL,STATE,5,7,"26,41,00,000"
2014,JUL,STATE,6,7,"38,85,00,000"
2014,JUL,STATE,8,7,"12,46,00,000"
2014,JUL,STATE,12,7,"19,89,00,000"
2014,JUL,STATE,13,7,"40,12,00,000"
2014,JUL,STATE,17,7,"11,98,00,000"
2014,JUL,STATE,18,7,"65,93,00,000"
2014,JUL,STATE,19,7,"1,40,46,00,000"
2014,JUL,STATE,24,7,"6,71,00,000"
2014,JUL,STATE,26,7,"32,97,00,000"
2014,JUL,STATE,27,7,"27,08,00,000"
2014,JUL,STATE,28,7,"11,20,00,000"
2014,JUL,STATE,29,7,"25,73,00,000"
2014,JUL,STATE,31,7,"24,91,00,000"
2014,JUL,STATE,36,7,"12,67,00,000"
2014,JUL,STATE,37,7,"29,07,00,000"
2014,JUL,STATE,39,7,"85,84,00,000"
2014,JUL,STATE,41,7,"6,43,00,000"
2014,JUL,STATE,,7,"62,36,00,000"
2014,JUL,STATE,42,7,"63,83,00,000"
2014,JUL,STATE,45,7,"9,03,00,000"
2014,JUL,STATE,46,7,"6,16,00,000"
2014,JUL,STATE,48,7,"43,67,00,000"
2014,JUL,STATE,49,7,"10,03,00,000"
2014,JUL,STATE,51,7,"6,71,00,000"
2014,JUL,STATE,53,7,"16,97,00,000"
2014,JUL,STATE,55,7,"11,91,00,000"
2014,JUN,STATE,1,7,"18,09,00,000"
2014,JUN,STATE,5,7,"25,13,00,000"
2014,JUN,STATE,6,7,"37,49,00,000"
2014,JUN,STATE,8,7,"12,00,00,000"
2014,JUN,STATE,12,7,"18,86,00,000"
2014,JUN,STATE,13,7,"38,85,00,000"
2014,JUN,STATE,17,7,"11,35,00,000"
2014,JUN,STATE,18,7,"64,10,00,000"
2014,JUN,STATE,19,7,"1,36,28,00,000"
2014,JUN,STATE,24,7,"6,56,00,000"
2014,JUN,STATE,26,7,"31,59,00,000"
2014,JUN,STATE,27,7,"25,12,00,000"
2014,JUN,STATE,28,7,"10,89,00,000"
2014,JUN,STATE,29,7,"24,31,00,000"
2014,JUN,STATE,31,7,"23,95,00,000"
2014,JUN,STATE,36,7,"12,22,00,000"
2014,JUN,STATE,37,7,"27,56,00,000"
2014,JUN,STATE,39,7,"79,79,00,000"
2014,JUN,STATE,41,7,"6,28,00,000"
2014,JUN,STATE,,7,"60,26,00,000"
2014,JUN,STATE,42,7,"61,56,00,000"
2014,JUN,STATE,45,7,"9,33,00,000"
2014,JUN,STATE,46,7,"5,89,00,000"
2014,JUN,STATE,48,7,"41,88,00,000"
2014,JUN,STATE,49,7,"9,25,00,000"
2014,JUN,STATE,51,7,"6,46,00,000"
2014,JUN,STATE,53,7,"15,81,00,000"
2014,JUN,STATE,55,7,"11,28,00,000"
2014,MAR,STATE,1,7,"17,58,00,000"
2014,MAR,STATE,5,7,"25,31,00,000"
2014,MAR,STATE,6,7,"40,76,00,000"
2014,MAR,STATE,8,7,"12,34,00,000"
2014,MAR,STATE,12,7,"20,64,00,000"
2014,MAR,STATE,13,7,"41,11,00,000"
2014,MAR,STATE,17,7,"12,06,00,000"
2014,MAR,STATE,18,7,"67,43,00,000"
2014,MAR,STATE,19,7,"1,36,24,00,000"
2014,MAR,STATE,24,7,"6,62,00,000"
2014,MAR,STATE,26,7,"34,25,00,000"
2014,MAR,STATE,27,7,"25,24,00,000"
2014,MAR,STATE,28,7,"11,93,00,000"
2014,MAR,STATE,29,7,"24,93,00,000"
2014,MAR,STATE,31,7,"23,71,00,000"
2014,MAR,STATE,36,7,"12,51,00,000"
2014,MAR,STATE,37,7,"27,97,00,000"
2014,MAR,STATE,39,7,"82,68,00,000"
2014,MAR,STATE,41,7,"5,84,00,000"
2014,MAR,STATE,,7,"62,97,00,000"
2014,MAR,STATE,42,7,"64,12,00,000"
2014,MAR,STATE,45,7,"9,17,00,000"
2014,MAR,STATE,46,7,"6,46,00,000"
2014,MAR,STATE,48,7,"43,75,00,000"
2014,MAR,STATE,49,7,"9,33,00,000"
2014,MAR,STATE,51,7,"6,27,00,000"
2014,MAR,STATE,53,7,"16,31,00,000"
2014,MAR,STATE,55,7,"11,20,00,000"
2014,MARKETING YEAR,STATE,1,7,"2,12,58,00,000"
2014,MARKETING YEAR,STATE,5,7,"3,05,97,00,000"
2014,MARKETING YEAR,STATE,6,7,"4,58,68,00,000"
2014,MARKETING YEAR,STATE,8,7,"1,44,43,00,000"
2014,MARKETING YEAR,STATE,12,7,"2,38,68,00,000"
2014,MARKETING YEAR,STATE,13,7,"4,83,05,00,000"
2014,MARKETING YEAR,STATE,17,7,"1,40,65,00,000"
2014,MARKETING YEAR,STATE,18,7,"7,76,20,00,000"
2014,MARKETING YEAR,STATE,19,7,"16,51,30,00,000"
2014,MARKETING YEAR,STATE,21,7,"1,21,84,00,000"
2014,MARKETING YEAR,STATE,22,7,"53,81,00,000"
2014,MARKETING YEAR,STATE,24,7,"78,67,00,000"
2014,MARKETING YEAR,STATE,25,7,"4,11,00,000"
2014,MARKETING YEAR,STATE,26,7,"3,86,29,00,000"
2014,MARKETING YEAR,STATE,27,7,"3,07,11,00,000"
2014,MARKETING YEAR,STATE,28,7,"1,35,42,00,000"
2014,MARKETING YEAR,STATE,29,7,"3,04,22,00,000"
2014,MARKETING YEAR,STATE,30,7,"14,10,00,000"
2014,MARKETING YEAR,STATE,31,7,"2,86,04,00,000"
2014,MARKETING YEAR,STATE,36,7,"1,49,12,00,000"
2014,MARKETING YEAR,STATE,37,7,"3,37,78,00,000"
2014,MARKETING YEAR,STATE,39,7,"9,77,59,00,000"
2014,MARKETING YEAR,STATE,40,7,"71,08,00,000"
2014,MARKETING YEAR,STATE,41,7,"72,72,00,000"
2014,MARKETING YEAR,STATE,,7,"4,06,73,00,000"
2014,MARKETING YEAR,STATE,42,7,"7,64,70,00,000"
2014,MARKETING YEAR,STATE,45,7,"1,11,49,00,000"
2014,MARKETING YEAR,STATE,46,7,"75,19,00,000"
2014,MARKETING YEAR,STATE,47,7,"34,31,00,000"
2014,MARKETING YEAR,STATE,48,7,"5,10,73,00,000"
2014,MARKETING YEAR,STATE,49,7,"1,18,57,00,000"
2014,MARKETING YEAR,STATE,50,7,"4,29,00,000"
2014,MARKETING YEAR,STATE,51,7,"76,65,00,000"
2014,MARKETING YEAR,STATE,53,7,"1,95,20,00,000"
2014,MARKETING YEAR,STATE,54,7,"27,47,00,000"
2014,MARKETING YEAR,STATE,55,7,"1,44,85,00,000"
2014,MAY,STATE,1,7,"18,40,00,000"
2014,MAY,STATE,5,7,"25,80,00,000"
2014,MAY,STATE,6,7,"38,83,00,000"
2014,MAY,STATE,8,7,"12,24,00,000"
2014,MAY,STATE,12,7,"19,71,00,000"
2014,MAY,STATE,13,7,"41,06,00,000"
2014,MAY,STATE,17,7,"11,68,00,000"
2014,MAY,STATE,18,7,"66,00,00,000"
2014,MAY,STATE,19,7,"1,43,02,00,000"
2014,MAY,STATE,24,7,"6,76,00,000"
2014,MAY,STATE,26,7,"32,33,00,000"
2014,MAY,STATE,27,7,"25,13,00,000"
2014,MAY,STATE,28,7,"11,57,00,000"
2014,MAY,STATE,29,7,"25,88,00,000"
2014,MAY,STATE,31,7,"24,54,00,000"
2014,MAY,STATE,36,7,"12,46,00,000"
2014,MAY,STATE,37,7,"28,23,00,000"
2014,MAY,STATE,39,7,"80,74,00,000"
2014,MAY,STATE,41,7,"6,30,00,000"
2014,MAY,STATE,,7,"62,97,00,000"
2014,MAY,STATE,42,7,"63,51,00,000"
2014,MAY,STATE,45,7,"9,72,00,000"
2014,MAY,STATE,46,7,"5,99,00,000"
2014,MAY,STATE,48,7,"42,71,00,000"
2014,MAY,STATE,49,7,"9,48,00,000"
2014,MAY,STATE,51,7,"6,56,00,000"
2014,MAY,STATE,53,7,"16,19,00,000"
2014,MAY,STATE,55,7,"11,96,00,000"
2014,NOV,STATE,1,7,"17,54,00,000"
2014,NOV,STATE,5,7,"26,00,00,000"
2014,NOV,STATE,6,7,"36,34,00,000"
2014,NOV,STATE,8,7,"11,68,00,000"
2014,NOV,STATE,12,7,"21,49,00,000"
2014,NOV,STATE,13,7,"41,53,00,000"
2014,NOV,STATE,17,7,"11,36,00,000"
2014,NOV,STATE,18,7,"63,76,00,000"
2014,NOV,STATE,19,7,"1,39,19,00,000"
2014,NOV,STATE,24,7,"6,57,00,000"
2014,NOV,STATE,26,7,"31,75,00,000"
2014,NOV,STATE,27,7,"26,36,00,000"
2014,NOV,STATE,28,7,"11,24,00,000"
2014,NOV,STATE,29,7,"26,39,00,000"
2014,NOV,STATE,31,7,"23,91,00,000"
2014,NOV,STATE,36,7,"12,68,00,000"
2014,NOV,STATE,37,7,"29,53,00,000"
2014,NOV,STATE,39,7,"85,26,00,000"
2014,NOV,STATE,41,7,"5,82,00,000"
2014,NOV,STATE,,7,"61,09,00,000"
2014,NOV,STATE,42,7,"65,42,00,000"
2014,NOV,STATE,45,7,"9,26,00,000"
2014,NOV,STATE,46,7,"6,24,00,000"
2014,NOV,STATE,48,7,"43,63,00,000"
2014,NOV,STATE,49,7,"11,10,00,000"
2014,NOV,STATE,51,7,"6,53,00,000"
2014,NOV,STATE,53,7,"16,57,00,000"
2014,NOV,STATE,55,7,"12,97,00,000"
2014,OCT,STATE,1,7,"17,99,00,000"
2014,OCT,STATE,5,7,"26,29,00,000"
2014,OCT,STATE,6,7,"37,70,00,000"
2014,OCT,STATE,8,7,"11,79,00,000"
2014,OCT,STATE,12,7,"20,57,00,000"
2014,OCT,STATE,13,7,"41,77,00,000"
2014,OCT,STATE,17,7,"12,36,00,000"
2014,OCT,STATE,18,7,"65,14,00,000"
2014,OCT,STATE,19,7,"1,43,13,00,000"
2014,OCT,STATE,24,7,"6,70,00,000"
2014,OCT,STATE,26,7,"32,77,00,000"
2014,OCT,STATE,27,7,"26,58,00,000"
2014,OCT,STATE,28,7,"11,22,00,000"
